epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17170534282922745,0.16932442039251328,0.6666666666666666,0.0
2,0.16573177029689154,0.18736553192138672,0.3,0.0006413526055732688
3,0.13496646533409754,0.2821009233593941,0.3,0.0020231049075626548
4,0.15406384443243346,0.752502802759409,0.3,0.005
5,0.11177204898558557,0.6570147275924683,0.2,0.005
6,0.11952944844961166,0.6465324461460114,0.3,0.005
7,0.0867465181897084,0.4527001827955246,0.2,0.005
8,0.09182666676739852,0.4886799678206444,0.3,0.005
9,0.07234616453448932,0.542628638446331,0.3,0.005
10,0.05781195405870676,0.5419820696115494,0.2,0.005
11,0.05886560290430983,0.5906252712011337,0.3,0.0025
12,0.04354270648521682,0.7085524275898933,0.3,0.0025
13,0.044491204743584,0.7555952072143555,0.3,0.0025
14,0.0426892659937342,0.8574106022715569,0.3,0.0025
15,0.036916255562876664,0.98934505879879,0.3,0.0025
16,0.04722786463874703,0.9853202104568481,0.2,0.0025
