epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.17190189337214598,0.4262,0.21384858537246199,0.5503220356878893,0.5763888888888888,3.3333333333333333e-06
2,0.15902539568308455,0.6904,0.37252607623882156,0.59861507056629,0.6597222222222222,6.666666666666667e-06
3,0.13814103273818126,0.7595,0.8066051470060998,0.5917133002498856,0.5555555555555556,1e-05
4,0.1265793012168545,0.7737,0.6019604263402631,0.6071868510892902,0.7152777777777778,9.988834393115768e-06
5,0.11668815560495624,0.7933,0.6604364419951761,0.6095959595959596,0.7152777777777778,9.955387440773902e-06
6,0.10836239200300322,0.8023,0.5878322841325665,0.5562154647520501,0.5763888888888888,9.899808525182935e-06
7,0.1046768762350369,0.8191,0.5485096688327544,0.5572994755921585,0.5138888888888888,9.822345875271884e-06
8,0.09711788967251778,0.82,0.5115390058387729,0.5892707563439271,0.5763888888888888,9.723345458039595e-06
9,0.09051221315390788,0.8362,0.4883694228004007,0.557401541547883,0.5138888888888888,9.603249433382145e-06
10,0.09056756165451728,0.8406,0.43973784956752376,0.6262925421462007,0.6388888888888888,9.462594179299408e-06
11,0.08458154025272681,0.8457,0.38685635160243903,0.6333738077640516,0.6458333333333333,9.302007896300697e-06
12,0.08222056860820605,0.8558,0.5637210394968005,0.5930894308943089,0.6388888888888888,9.122207801708802e-06
13,0.0825124124933679,0.8643,0.40900200517738566,0.5832383064090381,0.7013888888888888,8.923996926393306e-06
14,0.07808885872005843,0.872,0.3873443172368057,0.5562242635413367,0.5069444444444444,8.708260528239788e-06
15,0.06880343162293474,0.8867,0.5621875966077342,0.5462816316474852,0.5833333333333333,8.475962138373212e-06
16,0.0741843518805511,0.8875,0.9232532560999971,0.5777936155984936,0.6111111111111112,8.228139257794012e-06
17,0.0714550131233409,0.8885,0.4703650714500862,0.571840354767184,0.6388888888888888,7.965898723646777e-06
18,0.06967051186634657,0.8969,0.42566437218064335,0.5727571886108471,0.6319444444444444,7.690411765816864e-06
19,0.06443143452410229,0.8987,0.4525578248944572,0.5670573329109914,0.5069444444444444,7.402908775933419e-06
20,0.060730427669253774,0.9105,0.5715210575281697,0.602190898532362,0.7708333333333333,7.104673812141676e-06
21,0.06048896449815052,0.9135,0.5752362863653723,0.6009203533593778,0.7638888888888888,6.797038864187564e-06
22,0.06330600892229435,0.9181,0.7417785115266109,0.5404251574983282,0.5138888888888888,6.481377904428171e-06
23,0.05896902082783457,0.9205,0.5955105005174547,0.5977967831626367,0.5763888888888888,6.1591007513376425e-06
24,0.054172099485115796,0.93,0.6404364500742625,0.6268028719248231,0.7638888888888888,5.831646772915651e-06
25,0.04935258566267574,0.9373,0.7678386648031472,0.553962974694682,0.4444444444444444,5.500478458120493e-06
26,0.049924507121501774,0.9345,0.5767207374447025,0.6301006581494386,0.6319444444444444,5.1670748850383734e-06
27,0.05090333761136907,0.9349,0.6747804335421225,0.6019198958223348,0.6319444444444444,4.832925114961629e-06
28,0.04740545529057272,0.9432,0.7456015475703787,0.5953401611938197,0.5138888888888888,4.499521541879508e-06
29,0.04654987481234667,0.9462,0.7485192828941817,0.6460774997360363,0.7569444444444444,4.1683532270843505e-06
30,0.044258817340820454,0.9428,0.7560985152676414,0.586323161932918,0.4444444444444444,3.840899248662358e-06
31,0.0420154780294979,0.948,0.7967827471806873,0.6085735402808573,0.5763888888888888,3.518622095571831e-06
32,0.0437434302649098,0.9474,0.7793726986316923,0.6259124344490198,0.7569444444444444,3.202961135812437e-06
33,0.04180929099171548,0.9512,0.8424540454049266,0.6109738499982402,0.5138888888888888,2.8953261878583263e-06
34,0.036581408287859704,0.9575,0.8767592875145269,0.6130310069334459,0.6388888888888888,2.5970912240665815e-06
35,0.03945791763656486,0.9546,0.9906907411320444,0.6499419279907085,0.7013888888888888,2.309588234183137e-06
36,0.03960653789573161,0.9567,0.9724621766876868,0.6542234188575653,0.7013888888888888,2.0341012763532243e-06
37,0.040265122149251584,0.9572,0.9123717214782064,0.6268855805441171,0.7013888888888888,1.771860742205988e-06
38,0.03680527852478777,0.9578,0.9596445433541222,0.6474395523176011,0.7013888888888888,1.5240378616267887e-06
39,0.03935951130384078,0.9587,0.9123209679729531,0.6251152641396543,0.6388888888888888,1.2917394717602123e-06
40,0.03729819771419548,0.9591,0.9020250782076105,0.6344472600570161,0.6388888888888888,1.0760030736066952e-06
41,0.0361058631074579,0.9629,0.9170637481234093,0.6313518459859924,0.6388888888888888,8.777921982911996e-07
42,0.032790094526437594,0.9654,0.9412214009672051,0.6291556681800584,0.7013888888888888,6.979921036993042e-07
43,0.03411218472151981,0.9606,0.9069752557034543,0.6355963819378454,0.7013888888888888,5.374058207005945e-07
44,0.03537601094705259,0.9603,0.930423569659658,0.644409249287298,0.7013888888888888,3.9675056661785563e-07
45,0.03410516461903731,0.9648,0.9363304531333971,0.6406838419033541,0.7013888888888888,2.7665454196040665e-07
46,0.035880926080818214,0.9603,0.941722811135525,0.6432231724914652,0.7013888888888888,1.776541247281177e-07
47,0.039566233403512834,0.9621,0.9534975050551379,0.6378946256995037,0.7013888888888888,1.0019147481706626e-07
48,0.0320230857133328,0.9623,0.9556093856111093,0.6378946256995037,0.7013888888888888,1.0000000000000001e-07
49,0.02959208984304076,0.9653,0.9494712132449529,0.6311758702002604,0.7013888888888888,1.0000000000000001e-07
50,0.034410764788984895,0.963,0.9667502297634201,0.6347253017984725,0.7013888888888888,1.0000000000000001e-07
