epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.1722801710780897,0.6531,0.25391664827863375,0.5833604027935683,0.5972222222222222,3.3333333333333333e-06
2,0.16177991212911258,0.6358,0.43905289682249227,0.5374573656001299,0.4930555555555556,6.666666666666667e-06
3,0.14888446145269968,0.6892,0.8601768544564644,0.5164920686481511,0.5,1e-05
4,0.14343049501379332,0.7118,0.5307026620799055,0.5898097016945483,0.5486111111111112,9.988834393115768e-06
5,0.13205004810062174,0.7417,0.411264905333519,0.6961678667460705,0.7777777777777778,9.955387440773902e-06
6,0.1300431909762561,0.7578,0.3104087624854098,0.6963686319094797,0.6527777777777778,9.899808525182935e-06
7,0.11822756432575178,0.7787,0.20780704297746222,0.6992763430963853,0.7569444444444444,9.822345875271884e-06
8,0.11391030680643369,0.7738,0.1903364324942231,0.7234313247793839,0.75,9.723345458039595e-06
9,0.10873710947562026,0.7945,0.17564107864163817,0.7457906989334633,0.75,9.603249433382145e-06
10,0.10576012992559503,0.8021,0.1732361019278566,0.6958610795300741,0.6875,9.462594179299408e-06
11,0.09932263695622144,0.8283,0.2186629472921292,0.6768199700431307,0.625,9.302007896300697e-06
12,0.0969910987027704,0.8443,0.16886633308798385,0.7513737751069244,0.75,9.122207801708802e-06
13,0.09387385891112562,0.844,0.20362376803920293,0.685450616281378,0.625,8.923996926393306e-06
14,0.08998730964108145,0.8587,0.22785915164276957,0.7324747802862144,0.75,8.708260528239788e-06
15,0.08335081996932013,0.8666,0.2814407909250197,0.6555862342771552,0.625,8.475962138373212e-06
16,0.0812870558674477,0.8699,0.27443701813851173,0.7183039178532113,0.7569444444444444,8.228139257794012e-06
17,0.08154140187418896,0.8837,0.3253652881083932,0.6135315720137874,0.625,7.965898723646777e-06
18,0.07969305909251513,0.8837,0.2336564540086935,0.7350238211250069,0.75,7.690411765816864e-06
19,0.08038775457843253,0.8824,0.23153710717742798,0.7185610777254434,0.6875,7.402908775933419e-06
20,0.07489912553805195,0.8931,0.34440151532071467,0.6317177377149766,0.625,7.104673812141676e-06
21,0.0725150672659346,0.8971,0.26919492926923944,0.7292557703066067,0.75,6.797038864187564e-06
22,0.06884862651376555,0.9018,0.38457110605449996,0.6022526302492195,0.5625,6.481377904428171e-06
23,0.06702020385017678,0.9057,0.2822345637167018,0.675324382365149,0.625,6.1591007513376425e-06
24,0.06688212691359732,0.9105,0.28411513281826045,0.7305663833396496,0.75,5.831646772915651e-06
