epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.17290190506813138,0.4940907008703619,0.45,3.3333333333333333e-06
2,0.1377317756760952,0.5952588181401741,0.6,6.666666666666667e-06
3,0.11109363871604898,0.6654374713696747,0.65,1e-05
4,0.09462357343629349,0.7114292258360055,0.75,9.997377845227577e-06
5,0.08006516511357108,0.6650710032065964,0.6666666666666666,9.98951413118856e-06
6,0.07255773862260718,0.6269812185066422,0.5833333333333334,9.97641710583307e-06
7,0.06985903597155282,0.6548098946404032,0.6666666666666666,9.958100506132127e-06
8,0.0672048221580511,0.6744388456252863,0.6666666666666666,9.934583543669454e-06
9,0.06743667774595494,0.6417544663307375,0.6666666666666666,9.905890884491196e-06
10,0.06583840055174606,0.6492670636738433,0.6666666666666666,9.872052623234632e-06
11,0.06349147903451392,0.624713696747595,0.5833333333333334,9.833104251563058e-06
12,0.06423727621779192,0.6542372881355932,0.6666666666666666,9.789086620939936e-06
13,0.05763484229182088,0.6291113147045351,0.5833333333333334,9.740045899781353e-06
14,0.05826492524424265,0.6071690334402199,0.5833333333333334,9.68603352503172e-06
15,0.05849963965024366,0.6196060467246908,0.5833333333333334,9.627106148213521e-06
16,0.056555180987992955,0.5999312872194228,0.5833333333333334,9.563325576007702e-06
17,0.054434334963213565,0.6029088410444343,0.5833333333333334,9.494758705426978e-06
18,0.05388696091032998,0.596472743930371,0.5833333333333334,9.421477453650118e-06
19,0.05325362881602243,0.6252175904718278,0.5833333333333334,9.343558682590757e-06
20,0.050194371049833854,0.603527256069629,0.5833333333333334,9.261084118279846e-06
21,0.05069412813890119,0.591319285387082,0.5833333333333334,9.174140265146356e-06
22,0.04877452906221151,0.6496335318369216,0.6666666666666666,9.082818315286054e-06
23,0.04846975713708373,0.6034585432890518,0.5833333333333334,8.987214052813605e-06
24,0.046726147436298604,0.5999083829592304,0.5833333333333334,8.887427753398249e-06
25,0.0468554008145665,0.6007100320659643,0.5833333333333334,8.783564079088478e-06
