epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1630244255065918,0.15268877148628235,0.875,0.0
2,0.16079560915629068,0.1330179199576378,0.875,0.0006413526055732688
3,0.17376427228252092,0.10510313510894775,0.875,0.0020231049075626548
4,0.19201157862941423,0.1380035076290369,0.875,0.005
5,0.19866185635328293,0.13502688705921173,0.875,0.005
6,0.19397283966342607,0.1256643384695053,0.5,0.005
7,0.15240381037195525,0.15635830909013748,0.75,0.005
8,0.20252050956090292,0.13552340865135193,0.875,0.005
9,0.17260480175415674,0.12648879922926426,0.5,0.005
10,0.15630428368846574,0.12111550569534302,0.875,0.005
11,0.1556692992647489,0.14293374493718147,0.875,0.0025
12,0.15162540040910244,0.13013355061411858,0.875,0.0025
13,0.15862861027320227,0.11993061006069183,0.625,0.0025
14,0.15075997759898505,0.11812837794423103,0.875,0.0025
15,0.15856814881165823,0.13251929730176926,0.875,0.0025
16,0.15549474457899728,0.1349487639963627,0.875,0.0025
