epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.17358380162490988,0.5,0.5,3.3333333333333333e-06
2,0.17343625145138436,0.5,0.5,6.666666666666667e-06
3,0.17332756547433026,0.5,0.5,1e-05
4,0.17297305082375147,0.5078580839450405,0.5,9.988834393115768e-06
5,0.172714372007352,0.5093402973837756,0.4285714285714286,9.955387440773902e-06
6,0.17232530943627627,0.5131046489742142,0.5,9.899808525182935e-06
7,0.17152885446008645,0.5168690005646528,0.5714285714285714,9.822345875271884e-06
8,0.17039745258835126,0.5367730095990966,0.5714285714285714,9.723345458039595e-06
9,0.16840543134032554,0.5166807829851308,0.5714285714285714,9.603249433382145e-06
10,0.1646530051838677,0.5246800301148127,0.5714285714285714,9.462594179299408e-06
11,0.15959065787072452,0.5485130811217769,0.5714285714285714,9.302007896300697e-06
12,0.15468875979477503,0.5385846038019951,0.5714285714285714,9.122207801708802e-06
13,0.15118899800867405,0.5346085074345943,0.5714285714285714,8.923996926393306e-06
14,0.14916376136946227,0.542678336156597,0.5,8.708260528239788e-06
15,0.14683350513003907,0.5427018633540373,0.5,8.475962138373212e-06
16,0.14788912166402024,0.5387492941840768,0.5,8.228139257794012e-06
17,0.14581773401993625,0.5368200639939771,0.5,7.965898723646777e-06
18,0.146276241906409,0.5269621682665161,0.5,7.690411765816864e-06
19,0.1454242560661064,0.5348673066064371,0.5,7.402908775933419e-06
20,0.14529492930983598,0.517080745341615,0.5,7.104673812141676e-06
21,0.14421202945259382,0.5171042725390551,0.5,6.797038864187564e-06
22,0.14418883973135138,0.5210568417090156,0.5,6.481377904428171e-06
23,0.14319162492482168,0.5171042725390551,0.5,6.1591007513376425e-06
24,0.1437158040561766,0.5171042725390551,0.5,5.831646772915651e-06
