epoch,train_loss,val_loss,val_bal_acc,lr
1,173.77559439341226,192.42857360839844,0.5,0.0
2,705.9125289916992,861.75,0.5,0.0006413526055732688
3,409.2080434163411,300.8571472167969,0.5,0.0020231049075626548
4,1373.3968836466472,433.1785583496094,0.5,0.005
5,228.28371461232504,355.1464114189148,0.625,0.005
6,1602.3993339538574,665.9437255859375,0.5,0.005
7,4423.016503969829,5241.9375,0.625,0.005
8,7417.727481037378,10018.152901649475,0.5,0.005
9,2767.5254501998425,2666.47509765625,0.5,0.005
10,1653.0562953948975,3525.562744140625,0.5,0.005
11,17432.938493887585,26292.337890625,0.5,0.005
12,11129.400594075521,7160.212890625,0.5,0.0025
13,1822.7143452962239,3501.20751953125,0.375,0.0025
14,1913.4037679036458,761.7790532112122,0.375,0.0025
15,544.4785300890604,408.6937561035156,0.625,0.0025
16,149.18839899698892,1335.428466796875,0.5,0.0025
17,1303.654556274414,284.9464416503906,0.5,0.0025
18,348.49327723185223,5454.3841552734375,0.125,0.00125
19,2006.4686314264934,7587.032440185547,0.375,0.00125
20,3414.4435898860297,5998.692665100098,0.375,0.00125
21,2016.031171162923,3306.0927877426147,0.375,0.00125
22,602.3301641864252,445.5562744140625,0.5,0.00125
