epoch,train_loss,val_loss,val_bal_acc,lr
1,303.71995798746747,765.2307739257812,0.5,0.0
2,899.6457926432291,1387.36376953125,0.5,0.0006413526055732688
3,569.8210500081381,75.0,0.5,0.0020231049075626548
4,285.2377637227376,1432.15380859375,0.5,0.005
5,460.39282480875653,397.0909118652344,0.5,0.005
6,477.37150446573895,1726.9091796875,0.5,0.005
7,2211.5883585611978,500.45452880859375,0.5,0.005
8,980.6779073079427,850.7307739257812,0.5,0.005
9,725.1807403564453,678.5454711914062,0.5,0.005
10,50.41520738611516,504.23077392578125,0.5,0.005
11,181.0049031575521,81.69230651855469,0.5,0.0025
12,166.12412770589194,576.0,0.5,0.0025
13,240.0087432861328,444.27276611328125,0.5,0.0025
14,351.72461954752606,210.0,0.5,0.0025
15,185.5769411722819,224.7692413330078,0.5,0.0025
16,173.88549073537192,3.234416804953071,0.875,0.0025
17,890.7443731625875,20.36471763253212,0.375,0.0025
18,187.24788462063475,11.152042388916016,0.125,0.0025
19,153.8849894106389,10.773885726928711,0.5,0.0025
20,284.6888596216838,28.058656692504883,0.5,0.0025
21,52.37033544340011,8.866530767816243,0.5,0.0025
22,119.04525639613469,4.159512937068939,0.5,0.0025
23,1454.1650095976274,6.3016369342803955,0.5,0.00125
24,401.6232295937942,42.32667827606201,0.25,0.00125
25,67.80375261337902,35.85444974899292,0.25,0.00125
26,15.759982952128304,9.298243045806885,0.375,0.00125
27,170.51150695487127,6.102367877960205,0.5,0.00125
28,123.35078899070301,12.716592788696289,0.25,0.00125
29,20.255494130405168,6.455116033554077,0.375,0.000625
30,14.717392310500145,6.572354435920715,0.375,0.000625
31,9.40978904798006,12.854093551635742,0.25,0.000625
