epoch,train_loss,val_loss,val_bal_acc,lr
1,0.9344096170230345,0.3208075985312462,0.5,0.0
2,0.4419595617602516,0.5516345519572496,0.75,0.0006413526055732688
3,0.6162315986373208,2.150780349969864,0.5,0.0020231049075626548
4,0.6933612059801817,0.9357713609933853,0.5,0.005
5,0.4308568505908955,0.47174711525440216,0.5,0.005
6,0.20925486494194379,0.24849844351410866,0.5,0.005
7,0.2242642803625627,0.27071259543299675,0.5625,0.005
8,0.18492100116881457,0.3579126000404358,0.3125,0.005
9,0.18035803464325992,0.3629981316626072,0.5,0.005
10,0.21224682303992184,0.22264022380113602,0.4375,0.005
11,0.1643081788312305,0.25191065669059753,0.5,0.005
12,0.13774308189749718,0.36716337129473686,0.5625,0.005
13,0.17509958080270074,0.7169411182403564,0.5,0.005
14,0.1840348274193027,0.351728830486536,0.625,0.0025
15,0.20356455275958235,0.35648902505636215,0.5625,0.0025
16,0.1369603399017995,0.36445652320981026,0.5,0.0025
17,0.09898264638402245,0.4497242197394371,0.6875,0.0025
