epoch,train_loss,val_loss,val_bal_acc,lr
1,1.4654122291443248,0.5907349064946175,0.5,0.0
2,1.2054403009351518,0.6485731154680252,0.5,0.0006413526055732688
3,0.9527281386932979,0.43919652700424194,0.5,0.0020231049075626548
4,0.8799196087881379,1.8229935318231583,0.5,0.005
5,0.6521178192148606,0.2676602900028229,0.5,0.005
6,0.20676161472996077,0.32017379254102707,0.375,0.005
7,0.210341333578981,0.30387604236602783,0.4375,0.005
8,0.22919401060789824,0.3217664062976837,0.4375,0.005
9,0.15182343932489553,0.33265263959765434,0.5,0.005
10,0.1514246929436922,0.3950742818415165,0.5,0.005
11,0.14525254939993223,0.24575839936733246,0.4375,0.0025
12,0.12582246835033098,0.44253990054130554,0.5,0.0025
13,0.13977280911058187,0.5273234695196152,0.375,0.0025
14,0.1441249082175394,0.5736355930566788,0.5625,0.0025
15,0.12438912379244964,0.4846273474395275,0.4375,0.0025
16,0.14612347849955162,0.3491285741329193,0.5625,0.0025
17,0.12305788695812225,0.4506560005247593,0.4375,0.0025
18,0.10432314934829871,0.6550914645195007,0.5625,0.0025
19,0.09567998380710681,0.6129613295197487,0.4375,0.0025
20,0.09222406071300308,0.8821246922016144,0.5,0.0025
21,0.08093920052245569,0.8034592568874359,0.5,0.00125
22,0.0793054720076422,0.8473654352128506,0.5,0.00125
23,0.07715275014440219,0.7506019100546837,0.5,0.00125
24,0.062301273768146835,0.8169273659586906,0.5,0.00125
25,0.058429597954576216,0.8865758776664734,0.5,0.00125
26,0.06799879545966785,0.9140521325170994,0.4375,0.00125
27,0.06933983803416292,0.9011277407407761,0.5,0.000625
28,0.061890377973516784,0.8680699616670609,0.4375,0.000625
29,0.06806945490340392,0.8693490587174892,0.5,0.000625
30,0.06660777819342911,0.9433910921216011,0.4375,0.000625
31,0.07026290831466515,0.9124027900397778,0.5,0.000625
