epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.17546257925660988,0.461345818815331,0.5,3.3333333333333333e-06
2,0.17252228056129656,0.4752105110336817,0.5,6.666666666666667e-06
3,0.1675025601136057,0.5151894599303135,0.5625,1e-05
4,0.16185877432948664,0.5272031068524972,0.5,9.988834393115768e-06
5,0.15767468668912588,0.5723359465737514,0.6875,9.955387440773902e-06
6,0.15385592375930987,0.558634581881533,0.5,9.899808525182935e-06
7,0.15022130428176178,0.5915541521486644,0.625,9.822345875271884e-06
8,0.14671800697320386,0.60892131242741,0.625,9.723345458039595e-06
9,0.14301860783445208,0.6124419279907085,0.5625,9.603249433382145e-06
10,0.13821728586366303,0.6279943379790941,0.6875,9.462594179299408e-06
11,0.1319440893436733,0.6228585946573751,0.625,9.302007896300697e-06
12,0.12506700444378352,0.6211164343786295,0.625,9.122207801708802e-06
13,0.11735179373308231,0.6401350174216027,0.8125,8.923996926393306e-06
14,0.11200236803606937,0.5917356271777003,0.5625,8.708260528239788e-06
15,0.10714531376173622,0.6349266840882695,0.75,8.475962138373212e-06
16,0.10034778871034321,0.6402983449477352,0.6875,8.228139257794012e-06
17,0.09529098593874981,0.647212543554007,0.6875,7.965898723646777e-06
18,0.08728113770484924,0.6160169860627178,0.625,7.690411765816864e-06
19,0.08345673174450272,0.6246733449477352,0.625,7.402908775933419e-06
20,0.07680791685063589,0.6229311846689896,0.625,7.104673812141676e-06
21,0.07177780039216343,0.6195376016260162,0.625,6.797038864187564e-06
22,0.06813413306678597,0.6194831591173054,0.625,6.481377904428171e-06
23,0.06388108775411781,0.6299179732868757,0.625,6.1591007513376425e-06
24,0.05778948492125461,0.6160895760743321,0.625,5.831646772915651e-06
25,0.05448538991377542,0.6160351335656213,0.625,5.500478458120493e-06
26,0.0527913650791896,0.6038763066202091,0.625,5.1670748850383734e-06
27,0.049098889956152754,0.6281395180023229,0.6875,4.832925114961629e-06
28,0.046346867898185005,0.6039126016260162,0.6875,4.499521541879508e-06
29,0.04219003869710784,0.6246914924506388,0.625,4.1683532270843505e-06
30,0.0405476347935435,0.6073243321718932,0.625,3.840899248662358e-06
