epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.23281283676624298,0.5112525183037688,0.47619047619047616,9.999999999999999e-06
2,0.15442208587019532,0.5342120780305636,0.6428571428571428,1.9999999999999998e-05
3,0.09732357683924982,0.5050243231290845,0.5119047619047619,3e-05
4,0.05855124632333532,0.4340572944818436,0.30952380952380953,2.99665031793473e-05
5,0.031057686964624825,0.43314824824332954,0.30952380952380953,2.9866162322321703e-05
6,0.013911931947977454,0.3780281067269422,0.14285714285714285,2.9699425575548802e-05
7,0.005802803404088833,0.37732789543511375,0.14285714285714285,2.946703762581565e-05
8,0.0023891395223786895,0.37456390349368585,0.14285714285714285,2.917003637411878e-05
9,0.001293207830634474,0.37200874649894355,0.17857142857142858,2.880974830014643e-05
10,0.0007744010631821441,0.3717630583263722,0.21428571428571427,2.838778253789822e-05
11,0.0005247802089146672,0.36829885509311583,0.17857142857142858,2.790602368890209e-05
12,0.0003744875202868076,0.3706083239152867,0.17857142857142858,2.7366623405126405e-05
13,0.00028292358459751723,0.3761731610240283,0.30952380952380953,2.6771990779179916e-05
14,0.00022482978700865693,0.3659893862709449,0.17857142857142858,2.6124781584719365e-05
15,0.00018013878111054914,0.373618004029286,0.17857142857142858,2.5427886415119635e-05
16,0.00014940079950907534,0.38124662178762714,0.34523809523809523,2.4684417773382037e-05
17,0.0001260588965629318,0.3847108250208835,0.34523809523809523,2.3897696170940328e-05
