epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.2648218490381156,0.4699183051786209,0.3666666666666667,3.3333333333333333e-06
2,0.17250647554091647,0.39057740238161176,0.3666666666666667,6.666666666666667e-06
3,0.10570186033713079,0.34353364718914425,0.2,1e-05
4,0.07368570337055531,0.3429797839933536,0.3666666666666667,9.997377845227577e-06
5,0.06048632366994841,0.32629465522016066,0.2,9.98951413118856e-06
6,0.050446781865527146,0.3192675159235669,0.2,9.97641710583307e-06
7,0.043866673352575936,0.33304486291885904,0.3666666666666667,9.958100506132127e-06
8,0.038123452244738565,0.3122403766269731,0.2,9.934583543669454e-06
9,0.03269177425108784,0.3199252284685683,0.2,9.905890884491196e-06
10,0.027501125552122835,0.3176751592356688,0.2,9.872052623234632e-06
11,0.023285817227169738,0.326952367765162,0.2,9.833104251563058e-06
12,0.019505514217276886,0.3525339241207422,0.3666666666666667,9.789086620939936e-06
13,0.015803266054975378,0.343256715591249,0.3666666666666667,9.740045899781353e-06
14,0.012878997096857797,0.343256715591249,0.3666666666666667,9.68603352503172e-06
15,0.010423264666089574,0.3579687067294378,0.3666666666666667,9.627106148213521e-06
16,0.008190615888709714,0.36246884519523676,0.3666666666666667,9.563325576007702e-06
17,0.006498251777900531,0.36565355857103293,0.3666666666666667,9.494758705426978e-06
18,0.005153883791495675,0.3634034893381335,0.3666666666666667,9.421477453650118e-06
19,0.004027392577165655,0.3803655497092218,0.3666666666666667,9.343558682590757e-06
20,0.003280906026654432,0.3781154804763224,0.3666666666666667,9.261084118279846e-06
21,0.002560270154607622,0.38805040155081694,0.3666666666666667,9.174140265146356e-06
