epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.16990085230352953,0.48928571428571427,0.5714285714285714,0.0002
2,0.13943494787228475,0.5107142857142858,0.5,0.0004
3,0.11749303001027132,0.5083333333333333,0.5,0.0006
4,0.10356170104182873,0.5095238095238095,0.5,0.0008
5,0.09564102709907846,0.5154761904761905,0.5,0.001
6,0.08780789623017778,0.5059523809523809,0.5,0.0009995614150494292
7,0.08319391273730195,0.5142857142857142,0.5,0.0009982464296247522
8,0.07497845075486861,0.5226190476190476,0.5,0.000996057350657239
9,0.07173336119650259,0.5214285714285715,0.5,0.0009929980185352525
10,0.06576774244619168,0.5476190476190476,0.5,0.0009890738003669028
11,0.06107339254321204,0.5345238095238095,0.5,0.0009842915805643156
12,0.05621638343928708,0.5285714285714286,0.5714285714285714,0.0009786597487660335
13,0.0491435207935415,0.5511904761904761,0.5,0.0009721881851187406
14,0.047375706970192416,0.5654761904761905,0.5,0.0009648882429441257
15,0.039168888914216424,0.5547619047619048,0.5714285714285714,0.0009567727288213005
16,0.04029740059637878,0.555952380952381,0.5714285714285714,0.0009478558801197064
17,0.03553806776036844,0.55,0.5,0.0009381533400219318
18,0.03375332582665166,0.5714285714285714,0.5,0.0009276821300802534
19,0.03087960919077249,0.5297619047619048,0.5,0.0009164606203550497
20,0.028502529142568483,0.5214285714285714,0.5,0.0009045084971874737
21,0.024607702847282142,0.5428571428571428,0.5714285714285714,0.0008918467286629199
