epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.15899387353951214,0.5051009691841449,0.5,3.3333333333333335e-05
2,0.10067921851767353,0.5293830827857293,0.5,6.666666666666667e-05
3,0.05995772531016107,0.5782248627239175,0.45454545454545453,0.0001
4,0.02407828477415559,0.5055735589762055,0.5,9.988834393115767e-05
5,0.008591515713902884,0.5410928076334504,0.45454545454545453,9.9553874407739e-05
6,0.005426702107010869,0.5968358988207759,0.45454545454545453,9.899808525182935e-05
7,0.004442158410422521,0.505288504815915,0.5,9.822345875271883e-05
8,0.0010343983350039317,0.6059051219731749,0.45454545454545453,9.723345458039594e-05
9,0.0003569199014319102,0.6408617637351097,0.7045454545454546,9.603249433382144e-05
10,2.3797479072242928e-05,0.5639571518588532,0.45454545454545453,9.462594179299406e-05
11,1.4173012726082365e-06,0.5791700423080386,0.45454545454545453,9.302007896300698e-05
12,9.445607801956227e-07,0.5742566087556635,0.45454545454545453,9.122207801708802e-05
13,8.041858662996406e-07,0.5782248627239175,0.45454545454545453,8.923996926393305e-05
14,7.156183814034868e-07,0.5782248627239175,0.45454545454545453,8.708260528239788e-05
15,6.430131914641796e-07,0.576807093347736,0.45454545454545453,8.475962138373213e-05
16,5.786488580401211e-07,0.5821931166921716,0.45454545454545453,8.228139257794012e-05
17,5.263048121707437e-07,0.577752272931857,0.45454545454545453,7.965898723646776e-05
18,4.788503899385014e-07,0.5812479371080506,0.45454545454545453,7.690411765816864e-05
19,4.3741009993870085e-07,0.577752272931857,0.45454545454545453,7.402908775933419e-05
20,4.0622777592201647e-07,0.584743601284244,0.45454545454545453,7.104673812141675e-05
21,3.7514747398527774e-07,0.581720526900111,0.45454545454545453,6.797038864187564e-05
22,3.5065903367632e-07,0.5931526990128124,0.45454545454545453,6.481377904428171e-05
23,3.2666387628426163e-07,0.5747291985477241,0.45454545454545453,6.159100751337642e-05
24,3.0166132648412884e-07,0.5733114291715425,0.45454545454545453,5.831646772915651e-05
