epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17326406999067825,0.1736041121184826,0.5,0.0
2,0.17447495460510254,0.17354879155755043,0.5625,0.0006413526055732688
3,0.17486587437716397,0.17400744929909706,0.4375,0.0020231049075626548
4,0.17223563248460944,0.17457328736782074,0.5,0.005
5,0.16974891993132504,0.1753065511584282,0.4375,0.005
6,0.17931623485955325,0.17713063582777977,0.5,0.005
7,0.17112599448724228,0.17561935633420944,0.5,0.005
8,0.16469117321751334,0.176453098654747,0.5,0.005
9,0.1787541779604825,0.17727887257933617,0.5,0.005
10,0.17686519975012,0.18034537136554718,0.4375,0.005
11,0.1636983264576305,0.18273387849330902,0.5,0.0025
12,0.163475746458227,0.17883872613310814,0.5,0.0025
13,0.16411797295917163,0.17997418344020844,0.5,0.0025
14,0.16029795597900043,0.1912258118391037,0.4375,0.0025
15,0.15850557657805356,0.18214278668165207,0.5,0.0025
16,0.15427727726372806,0.18366848304867744,0.5,0.0025
17,0.15358816493641247,0.18541165441274643,0.4375,0.00125
