epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1763663481582295,0.17564799264073372,0.5,0.0
2,0.17663811960003592,0.17565957456827164,0.5,0.0006413526055732688
3,0.17466510019519113,0.17525814846158028,0.4375,0.0020231049075626548
4,0.17510454627600583,0.17297648638486862,0.5,0.005
5,0.17358024689284238,0.16871076077222824,0.5,0.005
6,0.17551717297597366,0.17281634733080864,0.5625,0.005
7,0.1718882674520666,0.16653617843985558,0.5,0.005
8,0.1712421558120034,0.16910052672028542,0.5625,0.005
9,0.17074672335928137,0.16418727487325668,0.4375,0.005
10,0.17253164676102725,0.16473126038908958,0.5625,0.005
11,0.18270749260078778,0.1665942370891571,0.625,0.005
12,0.1720058254220269,0.16553670912981033,0.625,0.005
13,0.18094508891755884,0.17694832384586334,0.5625,0.005
14,0.1767128123478456,0.16508278250694275,0.625,0.005
15,0.16793031177737497,0.1752576343715191,0.5625,0.005
16,0.16874856705015356,0.16758205741643906,0.5625,0.005
17,0.1658087359233336,0.17098084092140198,0.5625,0.005
18,0.165635115721009,0.16611647605895996,0.5625,0.0025
19,0.1641390933231874,0.1666252724826336,0.5625,0.0025
20,0.16152346337383444,0.1692713424563408,0.5625,0.0025
21,0.16636097973043268,0.18712962046265602,0.5625,0.0025
22,0.15867363932457837,0.1632249876856804,0.5625,0.0025
23,0.17369149489836258,0.16450135596096516,0.625,0.0025
24,0.16755653782324356,0.1862429976463318,0.5625,0.00125
25,0.1642973775213415,0.17249306663870811,0.5625,0.00125
26,0.16111039370298386,0.16572729870676994,0.5625,0.00125
27,0.1615012823180719,0.16746660321950912,0.5625,0.00125
