epoch,train_loss,val_loss,val_bal_acc,lr
1,0.175066148241361,0.17664670944213867,0.5,0.0
2,0.173621978610754,0.17740648984909058,0.5,0.0006413526055732688
3,0.17582147692640623,0.17967144399881363,0.375,0.0020231049075626548
4,0.17430969576040903,0.17568176612257957,0.5,0.005
5,0.17249094819029173,0.17461002618074417,0.5,0.005
6,0.1755694386859735,0.1753346510231495,0.5,0.005
7,0.1711010324458281,0.1755237802863121,0.5625,0.005
8,0.17267192900180817,0.1747857704758644,0.5625,0.005
9,0.17251724501450857,0.1757204346358776,0.5625,0.005
10,0.1739870309829712,0.1745016947388649,0.5625,0.005
11,0.17362608139713606,0.17353272810578346,0.5625,0.005
12,0.17994443327188492,0.17293856665492058,0.5625,0.005
13,0.1745083418985208,0.1726808287203312,0.5625,0.005
14,0.16900948931773505,0.17226209864020348,0.5625,0.0025
15,0.17113318666815758,0.17232178524136543,0.5,0.0025
16,0.17082859699924788,0.17355618998408318,0.5625,0.0025
17,0.16670938208699226,0.1722579263150692,0.5625,0.0025
18,0.16667101780573526,0.17350858449935913,0.5625,0.0025
19,0.1685340814292431,0.17222249507904053,0.5,0.0025
20,0.17378748208284378,0.17276138067245483,0.5625,0.00125
21,0.16356184954444566,0.17409878224134445,0.5625,0.00125
22,0.16586309112608433,0.17677821591496468,0.5625,0.00125
23,0.16870531315604845,0.17394572123885155,0.5,0.00125
24,0.1726965717971325,0.17350638285279274,0.625,0.00125
