epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17305056129892668,0.17329218611121178,0.5,0.0
2,0.17354351157943407,0.1733575351536274,0.5,0.0006413526055732688
3,0.17534515261650085,0.17355190217494965,0.5,0.0020231049075626548
4,0.17457222193479538,0.17396214976906776,0.5625,0.005
5,0.17894124363859495,0.17476806417107582,0.5,0.005
6,0.17313599089781442,0.17433606088161469,0.5625,0.005
7,0.17224786058068275,0.1747620441019535,0.5625,0.005
8,0.17213221391042074,0.17587194964289665,0.5625,0.005
9,0.1767990787823995,0.1751205064356327,0.375,0.005
10,0.1789410449564457,0.17571573331952095,0.5,0.005
11,0.1696888543665409,0.17499540746212006,0.5,0.0025
12,0.17068075637022653,0.17568261548876762,0.5,0.0025
13,0.17556551595528921,0.17614300921559334,0.4375,0.0025
14,0.1685853103796641,0.1778767853975296,0.5,0.0025
15,0.16778140887618065,0.17783614993095398,0.5,0.0025
16,0.1720776930451393,0.17942753061652184,0.5,0.0025
17,0.16370029002428055,0.17926234006881714,0.3125,0.00125
18,0.167672049254179,0.18056749179959297,0.375,0.00125
19,0.16475596403082213,0.18073062226176262,0.3125,0.00125
20,0.16682585328817368,0.18149961158633232,0.3125,0.00125
21,0.16714783757925034,0.18375291302800179,0.5625,0.00125
22,0.16561836500962576,0.1825089044868946,0.3125,0.00125
23,0.16448710237940153,0.18285688385367393,0.3125,0.000625
