epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.2529329304859318,0.5146604938271605,0.47222222222222227,3.3333333333333333e-06
2,0.23261687279402934,0.5262345679012346,0.5347222222222222,6.666666666666667e-06
3,0.19631224816642057,0.5146604938271605,0.513888888888889,1e-05
4,0.1724322226651611,0.5285493827160495,0.5069444444444444,9.988834393115768e-06
5,0.15657960656558934,0.537037037037037,0.5347222222222222,9.955387440773902e-06
6,0.14826952565510262,0.5509259259259259,0.5694444444444444,9.899808525182935e-06
7,0.12475435411195374,0.529320987654321,0.4861111111111111,9.822345875271884e-06
8,0.11298841894438985,0.5200617283950617,0.5,9.723345458039595e-06
9,0.09818575052863539,0.5509259259259259,0.5138888888888888,9.603249433382145e-06
10,0.08257424441309226,0.5216049382716049,0.4930555555555556,9.462594179299408e-06
11,0.06808431520915258,0.5362654320987654,0.5,9.302007896300697e-06
12,0.052251275628423396,0.5277777777777778,0.4791666666666667,9.122207801708802e-06
13,0.0409872058538962,0.5069444444444444,0.4930555555555556,8.923996926393306e-06
14,0.02799399836648162,0.5254629629629629,0.4861111111111111,8.708260528239788e-06
15,0.01933106279224331,0.5455246913580247,0.5069444444444444,8.475962138373212e-06
16,0.01145796226315713,0.5300925925925926,0.4930555555555556,8.228139257794012e-06
17,0.006031357695399894,0.5393518518518519,0.513888888888889,7.965898723646777e-06
18,0.0025655807616507893,0.5362654320987654,0.4930555555555556,7.690411765816864e-06
19,0.0009149542802536235,0.5246913580246914,0.4930555555555556,7.402908775933419e-06
20,0.00014118507971360038,0.5324074074074074,0.4930555555555556,7.104673812141676e-06
21,7.336502827236127e-05,0.5393518518518519,0.4930555555555556,6.797038864187564e-06
