epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.18677240432544076,0.4778529525707012,0.5,9.999999999999999e-05
2,0.1805172513958086,0.5476741933698599,0.5,0.00019999999999999998
3,0.17564969228030486,0.560418396148099,0.5,0.0003
4,0.17238837727610928,0.7056893021196524,0.6444444444444444,0.00029992133535682725
5,0.16765059245065086,0.773242846864796,0.9444444444444444,0.0002996854239356567
6,0.1621894554616256,0.7844692567380597,0.8444444444444444,0.0002992925131749921
7,0.15338315486599127,0.7965562565720294,0.9444444444444444,0.00029874301518396376
8,0.1486182799611067,0.8075806630140019,0.9444444444444444,0.00029803750631008356
9,0.1423418811797478,0.8127511207039682,0.9444444444444444,0.0002971767265347358
10,0.13711792388882663,0.8145138081797554,0.9444444444444444,0.0002961615786970389
11,0.13092930958524268,0.8020726105484531,0.8444444444444444,0.0002949931275468917
12,0.1276728195075544,0.7948018706071172,0.8444444444444444,0.00029367259862819804
13,0.12196706590565992,0.8059355802756101,0.8444444444444444,0.00029220137699344055
14,0.11745641870819842,0.7754441308318114,0.8444444444444444,0.0002905810057509515
15,0.11209520770941374,0.7550320991753833,0.8444444444444444,0.0002888131844464056
16,0.10791064428233112,0.7920941944767281,0.8444444444444444,0.000286899767280231
17,0.10137860637177458,0.7642426254911727,0.8444444444444444,0.00028484276116280926
18,0.09870943261088484,0.7815927832198794,0.8444444444444444,0.00028264432360950353
19,0.08998425551955563,0.7596878631911008,0.7444444444444445,0.00028030676047772265
20,0.08614339744141374,0.7663512092534175,0.7444444444444445,0.0002778325235483954
21,0.08458352002069122,0.741468813990813,0.7444444444444445,0.00027522420795439065
22,0.07725175471078856,0.7812468869334219,0.7444444444444445,0.0002724845494585816
23,0.07486478200693822,0.7547872046045714,0.7444444444444445,0.0002696164215844081
24,0.07584817552157326,0.7674055011345398,0.7444444444444445,0.0002666228326019474
25,0.07196788464725944,0.7579417787370635,0.7444444444444445,0.00026350692237265427
26,0.0709849049486799,0.768282694116996,0.7444444444444445,0.00026027195905608006
27,0.06905102523265726,0.7506710387957275,0.7444444444444445,0.0002569213356820244
28,0.0681156769800217,0.7413844152969173,0.7444444444444445,0.00025345856659171563
29,0.06985769636079746,0.768721290608224,0.7444444444444445,0.00024988728375175214
