epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.12836416844944448,0.45809427332522695,0.3333333333333333,3.3333333333333335e-05
2,0.06513009756209626,0.35920328821856984,0.28125,6.666666666666667e-05
3,0.033261656148372114,0.46041060376366194,0.44791666666666663,0.0001
4,0.023557731653019564,0.38217510928667614,0.40625,9.988834393115767e-05
5,0.012812973769726248,0.47587574938804755,0.34375,9.9553874407739e-05
6,0.013649539828728175,0.407688275750094,0.41666666666666663,9.899808525182935e-05
7,0.012133797698031806,0.495765306752743,0.6145833333333333,9.822345875271883e-05
8,0.005500620438102786,0.4475468075230883,0.3125,9.723345458039594e-05
9,0.00628093629771411,0.4257035908857471,0.375,9.603249433382144e-05
10,0.005342356901622045,0.5402785596924972,0.47916666666666663,9.462594179299406e-05
11,0.005578938592437968,0.387358394999197,0.25,9.302007896300698e-05
12,0.0040181745164021695,0.35704049739776816,0.34375,9.122207801708802e-05
13,0.006513928814908999,0.4186893011123681,0.4375,8.923996926393305e-05
14,0.006538534603267374,0.39861531972419345,0.375,8.708260528239788e-05
15,0.002504499989543652,0.5214381897149634,0.40625,8.475962138373213e-05
16,0.00486221669818432,0.4747277319021794,0.375,8.228139257794012e-05
17,0.0008192403130005519,0.5402556169910118,0.6458333333333333,7.965898723646776e-05
18,0.003196405204386577,0.3972881726844196,0.3125,7.690411765816864e-05
19,0.005241542046950629,0.5425048841481817,0.6458333333333333,7.402908775933419e-05
20,0.002604167645141269,0.44853246127536717,0.3125,7.104673812141675e-05
21,0.001333807893129211,0.4367178524219551,0.34375,6.797038864187564e-05
22,0.0003761672807382893,0.4092466146279135,0.3125,6.481377904428171e-05
23,2.9710535336606253e-06,0.413756620292996,0.3125,6.159100751337642e-05
24,1.8829048785583058e-06,0.41659710321921395,0.3125,5.831646772915651e-05
25,1.4030431550827635e-06,0.41626090440129254,0.3125,5.5004784581204927e-05
26,1.1099323471527263e-06,0.4170144839039301,0.3125,5.167074885038373e-05
27,9.153489063486772e-07,0.4154667339652577,0.3125,4.832925114961629e-05
28,7.819097442519055e-07,0.4181854440912837,0.3125,4.4995215418795085e-05
29,6.744000690498404e-07,0.4132465863907424,0.3125,4.1683532270843504e-05
30,5.922062876155563e-07,0.41400016589337996,0.3125,3.840899248662358e-05
31,5.254113339786993e-07,0.4163420862680872,0.3125,3.5186220955718306e-05
32,4.702242062993925e-07,0.4163420862680872,0.3125,3.202961135812437e-05
33,4.28600804101567e-07,0.42060854633278566,0.3125,2.895326187858326e-05
34,3.929216357453363e-07,0.41751304645544085,0.3125,2.5970912240665813e-05
