epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.9336366852124532,0.6291666666666667,0.75,0.00012
2,0.6577117225776116,0.6,0.5625,0.00024
3,0.34657510796872276,0.5770833333333334,0.625,0.00023998489532086502
4,0.14266634812035286,0.55,0.5625,0.00023993958508598223
5,0.05600316624258994,0.575,0.5625,0.00023986408070196096
6,0.07124723875638968,0.5770833333333334,0.5625,0.00023975840117662612
7,0.03611080688536106,0.5354166666666667,0.5625,0.0002396225731142331
8,0.018160849757146973,0.5520833333333334,0.5625,0.00023945663070877016
9,0.04338246058919282,0.6333333333333333,0.75,0.0002392606157353505
10,0.01089393827878619,0.5791666666666667,0.5625,0.00023903457753969546
11,0.07640456278571595,0.5541666666666667,0.5625,0.00023877857302571193
12,0.04147242574913523,0.5916666666666667,0.5625,0.00023849266664116732
13,0.07531961430768656,0.5083333333333333,0.4375,0.00023817693036146497
14,0.010110216711889533,0.5770833333333334,0.5625,0.0002378314436715248
15,0.016136401958638896,0.5333333333333333,0.5625,0.00023745629354577347
16,0.17864998780464927,0.5416666666666666,0.5,0.00023705157442624887
