epoch,train_loss,val_loss,val_bal_acc,lr
1,653.9198150634766,1622.769271850586,0.5,0.0
2,531.5961608886719,560.181884765625,0.5,0.0006413526055732688
3,499.8198382059733,1333.153793334961,0.5,0.0020231049075626548
4,413.1346130371094,190.0384759902954,0.5,0.005
5,445.4323361714681,242.62565994262695,0.5666666666666667,0.005
6,231.4448504447937,108.88701629638672,0.5,0.005
7,33.95090639591217,97.57561492919922,0.43333333333333335,0.005
8,5868.263095180194,3163.6758937835693,0.4,0.005
9,1447.5218987464905,3744.9283447265625,0.5,0.005
10,3568.099791208903,62.28802728652954,0.4,0.005
11,840.9073432286581,4667.0771484375,0.6,0.005
12,735.0983734130859,763.9720840454102,0.4666666666666667,0.005
13,2420.6993306477866,399.80767822265625,0.5,0.005
14,2836.5944163004556,209.4781608581543,0.3,0.005
15,2237.7884521484375,573.6346282958984,0.5,0.005
16,2826.6685231526694,264.4656562805176,0.3666666666666667,0.005
17,485.1224598089854,2857.84619140625,0.6,0.005
18,548.8566538492838,86.57499313354492,0.2,0.0025
19,102.76976096630096,468.09193563461304,0.5,0.0025
20,839.6365630229315,295.0515349507332,0.5,0.0025
