epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.28845028113002424,0.55372520778948,0.5,9.999999999999999e-06
2,0.18963645357478615,0.6031596003240616,0.5,1.9999999999999998e-05
3,0.13378154203021453,0.6740255648573229,0.45454545454545453,3e-05
4,0.0865003561909579,0.7987442614096678,0.9545454545454546,2.99665031793473e-05
5,0.04649873676658408,0.5976910613016473,0.5,2.9866162322321703e-05
6,0.021778846602384116,0.7014282713715606,0.7045454545454546,2.9699425575548802e-05
7,0.008313242526742076,0.7392204518858583,0.7045454545454546,2.946703762581565e-05
8,0.0033670477744083328,0.635858313079485,0.45454545454545453,2.917003637411878e-05
9,0.0014311254611581656,0.6701548294175893,0.7045454545454546,2.880974830014643e-05
10,0.0008126860269326774,0.6727053140096618,0.7045454545454546,2.838778253789822e-05
11,0.0005256623764714495,0.6731779038017224,0.7045454545454546,2.790602368890209e-05
12,0.00036437321145660985,0.6701548294175893,0.7045454545454546,2.7366623405126405e-05
13,0.00026777646495147175,0.6661865754493353,0.7045454545454546,2.6771990779179916e-05
14,0.00020336855394945,0.6661865754493353,0.7045454545454546,2.6124781584719365e-05
15,0.000162768922274137,0.6696822396255289,0.7045454545454546,2.5427886415119635e-05
16,0.00013040716633446332,0.6622183214810814,0.7045454545454546,2.4684417773382037e-05
17,0.00010688488614254244,0.6657139856572749,0.7045454545454546,2.3897696170940328e-05
18,8.894933227811578e-05,0.6766735679779158,0.7045454545454546,2.307123529745059e-05
19,7.554190394045797e-05,0.6771461577699763,0.7045454545454546,2.2208726327800257e-05
20,6.497252645672541e-05,0.6612731418969604,0.7045454545454546,2.1314021436425026e-05
21,5.638225200617089e-05,0.6727053140096618,0.7045454545454546,2.039111659256269e-05
