epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.4349214717015642,0.5094,0.5896102021004813,0.5236630418590794,0.5277777777777778,3.3333333333333333e-06
2,0.19138515347476995,0.7151,0.5785648712055865,0.5949947862356622,0.6527777777777778,6.666666666666667e-06
3,0.07458652884310742,0.8938,0.4433707659389557,0.6478176672128706,0.6527777777777778,1e-05
4,0.02124019745362053,0.9782,0.5265811702501857,0.7540369432444511,0.8888888888888888,9.988834393115768e-06
5,0.005152999946590535,0.9973,0.6970780640361268,0.7197750633099955,0.8263888888888888,9.955387440773902e-06
6,0.0005591547139582854,0.9997,0.6311788399397978,0.7156710859526292,0.7638888888888888,9.899808525182935e-06
7,0.00010405452822964408,1.0,0.6519788804891337,0.7136302696260987,0.7638888888888888,9.822345875271884e-06
8,4.918774446458129e-05,1.0,0.6756504101791214,0.7113734544912855,0.7638888888888888,9.723345458039595e-06
9,3.146829341059973e-05,1.0,0.6890198614505807,0.7113734544912855,0.7638888888888888,9.603249433382145e-06
10,2.3635206431897417e-05,1.0,0.7025430110790053,0.7131982720095338,0.7638888888888888,9.462594179299408e-06
11,1.850070662601826e-05,1.0,0.7185690731662482,0.7134142708178162,0.7638888888888888,9.302007896300697e-06
12,1.5300277272580434e-05,1.0,0.7367980463309679,0.706330999553106,0.7638888888888888,9.122207801708802e-06
13,1.285414026817482e-05,1.0,0.7396904761958085,0.711589453299568,0.7638888888888888,8.923996926393306e-06
14,1.0871045335306853e-05,1.0,0.7457121266705433,0.7095486369730374,0.7638888888888888,8.708260528239788e-06
15,9.46190723675917e-06,1.0,0.7577953975191607,0.7099806345896023,0.7638888888888888,8.475962138373212e-06
16,8.276820921643068e-06,1.0,0.7690301643894831,0.7079398182630716,0.7638888888888888,8.228139257794012e-06
17,7.336491446101869e-06,1.0,0.7709056051207751,0.7079398182630716,0.7638888888888888,7.965898723646777e-06
18,6.561822623257464e-06,1.0,0.7785656597730688,0.7061150007448235,0.7638888888888888,7.690411765816864e-06
19,5.8827909967470515e-06,1.0,0.785646763519767,0.7061150007448235,0.7638888888888888,7.402908775933419e-06
20,5.322197931291457e-06,1.0,0.789807590525177,0.705899001936541,0.7638888888888888,7.104673812141676e-06
21,4.860517363083765e-06,1.0,0.7998933142911894,0.7061150007448235,0.7638888888888888,6.797038864187564e-06
