epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.6733922182423312,0.5412,0.29734549728723675,0.6102512433544847,0.8636363636363636,9.999999999999999e-06
2,0.2013970116471372,0.7188,0.2236736134554331,0.5702495283827816,0.5757575757575758,1.9999999999999998e-05
3,0.058056818889226855,0.9207,0.3026072361916214,0.5318341622363232,0.5303030303030303,3e-05
4,0.008025414260107316,0.9893,0.7710516145894749,0.4683158977876865,0.6212121212121212,2.99665031793473e-05
5,0.0023802780943619505,0.9977,0.8033775942498533,0.47725518778940146,0.6212121212121212,2.9866162322321703e-05
6,0.0005867716700269806,0.9992,1.0460002262005617,0.4536743268736066,0.6212121212121212,2.9699425575548802e-05
7,0.0011880158854751244,0.9992,0.9751074241169307,0.4711027268050077,0.6212121212121212,2.946703762581565e-05
8,0.0002839290825652675,0.9996,0.9827986002863194,0.47997770536786144,0.45454545454545453,2.917003637411878e-05
9,0.0015821551184995025,0.997,1.1534555315335828,0.48707340078888695,0.5,2.880974830014643e-05
10,0.0012973268691232867,0.997,0.7880610382810077,0.5109115074601269,0.6212121212121212,2.838778253789822e-05
11,0.0003913022647892392,0.9996,0.8710533299603956,0.48878837249185386,0.45454545454545453,2.790602368890209e-05
12,0.003052289327945364,0.9985,1.3561001240893324,0.4667938604013034,0.6212121212121212,2.7366623405126405e-05
13,0.0002372352630076894,0.9992,1.1894039366273566,0.4448636597496141,0.45454545454545453,2.6771990779179916e-05
14,1.6880573572500752e-06,1.0,1.1928280308830261,0.45215228948722347,0.45454545454545453,2.6124781584719365e-05
15,4.03054049854469e-07,1.0,1.1947020854152977,0.4579831932773109,0.45454545454545453,2.5427886415119635e-05
16,3.1600569658433085e-07,1.0,1.196237148452283,0.4608986451723547,0.45454545454545453,2.4684417773382037e-05
