epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.1731367962434888,0.5098,0.19258381290869278,0.502873709244654,0.5,3.3333333333333333e-06
2,0.1691714061424136,0.5771,0.35289026113847893,0.5364765428083584,0.5288461538461539,6.666666666666667e-06
3,0.15500386520288884,0.6549,0.5230715719023438,0.5412254045044312,0.5769230769230769,1e-05
4,0.14701283145695926,0.6748,0.4529659098127123,0.525083340108952,0.5288461538461539,9.988834393115768e-06
5,0.1406329046934843,0.7002,0.4352642428976568,0.5596872713228718,0.5288461538461539,9.955387440773902e-06
6,0.13655123221687973,0.7182,0.2527902975791331,0.6389645499634117,0.7980769230769231,9.899808525182935e-06
7,0.12964192391373217,0.7363,0.27558989148713986,0.5353763517359135,0.5,9.822345875271884e-06
8,0.1262756057549268,0.7518,0.42356621613549633,0.50199203187251,0.5,9.723345458039595e-06
9,0.12109549595043063,0.7672,0.45245921414673584,0.5,0.5,9.603249433382145e-06
10,0.11865253951400519,0.7758,0.4428541056536646,0.50199203187251,0.5,9.462594179299408e-06
11,0.11467867828905583,0.7895,0.47400337913793256,0.5,0.5,9.302007896300697e-06
12,0.11299994408618659,0.7963,0.5036080106501961,0.5,0.5,9.122207801708802e-06
13,0.11097806089092047,0.7949,0.49125507393336826,0.5,0.5,8.923996926393306e-06
14,0.10887311887927353,0.799,0.5053398721290498,0.5,0.5,8.708260528239788e-06
15,0.10332109369337558,0.8139,0.5281912238455279,0.49936224489795916,0.5,8.475962138373212e-06
16,0.10602824988309294,0.8098,0.49581709191834583,0.5059760956175299,0.5,8.228139257794012e-06
17,0.10535381492227316,0.8088,0.4910247605593847,0.5048581185462233,0.5,7.965898723646777e-06
18,0.10194946026895195,0.8164,0.5169208159272922,0.5055746402146516,0.5,7.690411765816864e-06
19,0.10072081713005901,0.8227,0.45195798274388915,0.5131413123018131,0.5,7.402908775933419e-06
20,0.0996582793071866,0.826,0.5430672168566327,0.5055746402146516,0.5,7.104673812141676e-06
21,0.09697768359910697,0.8311,0.5296893565866798,0.5071652166842833,0.5,6.797038864187564e-06
