epoch,train_loss,val_loss,val_bal_acc,lr
1,0.29527528087298077,0.2983684875071049,0.5,0.0
2,0.1833737517396609,0.17111186683177948,0.5,0.0006413526055732688
3,0.26051320135593414,0.2176361232995987,0.5,0.0020231049075626548
4,0.1739437753955523,0.2461484707891941,0.5,0.005
5,0.1608935942252477,0.211604505777359,0.5,0.005
6,0.14325106019775072,0.21116499602794647,0.375,0.005
7,0.14948847144842148,0.29462846741080284,0.5,0.005
8,0.1434263897438844,0.2752425968647003,0.375,0.005
9,0.16578210517764091,0.2903996556997299,0.5,0.005
10,0.14216052182018757,0.2457355260848999,0.375,0.005
11,0.14459093349675337,0.29631783813238144,0.5,0.0025
12,0.13463125253717104,0.3386566527187824,0.5,0.0025
13,0.1232680231332779,0.3133983127772808,0.5,0.0025
14,0.12134514252344768,0.31112588942050934,0.375,0.0025
15,0.11626665542523067,0.36938726902008057,0.375,0.0025
16,0.12743586922685304,0.4689943641424179,0.5,0.0025
