epoch,train_loss,val_loss,val_bal_acc,lr
1,0.19811751320958138,0.1792711652815342,0.5,0.0
2,0.1846284456551075,0.18280569463968277,0.5,0.0006413526055732688
3,0.16761805738011995,0.19935069978237152,0.5,0.0020231049075626548
4,0.24610139802098274,0.2001001425087452,0.4375,0.005
5,0.17565720776716867,0.1856003813445568,0.5,0.005
6,0.16772732883691788,0.176486037671566,0.5,0.005
7,0.17503888284166655,0.20898140221834183,0.5,0.005
8,0.17574423675735792,0.18083424493670464,0.5,0.005
9,0.16524918377399445,0.1810404323041439,0.5,0.005
10,0.17118138944109282,0.18075557798147202,0.375,0.005
11,0.15822757283846536,0.18556923419237137,0.5,0.005
12,0.15467252830664316,0.1852661296725273,0.5,0.0025
13,0.16358224426706633,0.19631167501211166,0.5,0.0025
14,0.16444152345259985,0.18197982013225555,0.375,0.0025
15,0.15301691616574922,0.18323097378015518,0.5,0.0025
16,0.14826329362889132,0.18539489805698395,0.375,0.0025
