epoch,train_loss,val_loss,val_bal_acc,lr
1,0.20278996906497262,0.19401414692401886,0.4375,0.0
2,0.17943862080574036,0.20317266881465912,0.5,0.0006413526055732688
3,0.21351223777640949,0.19787220284342766,0.375,0.0020231049075626548
4,0.21865674446929584,0.2420201450586319,0.5,0.005
5,0.19253633374517615,0.2463357150554657,0.5,0.005
6,0.19408955763686786,0.1875237114727497,0.375,0.005
7,0.17554014785723251,0.19317330047488213,0.375,0.005
8,0.16758022660558874,0.19402149692177773,0.3125,0.005
9,0.16255540536208588,0.2001720480620861,0.375,0.005
10,0.1776966621929949,0.20069413632154465,0.375,0.005
11,0.18150140345096588,0.19245179742574692,0.5,0.0025
12,0.16747633706439624,0.19041216745972633,0.375,0.0025
13,0.16501203585754742,0.192747563123703,0.375,0.0025
14,0.16437956961718472,0.2008889764547348,0.375,0.0025
15,0.1605640189214186,0.21189259737730026,0.375,0.0025
16,0.15549897876652805,0.20757780969142914,0.5,0.0025
17,0.16144818473945965,0.20902983844280243,0.375,0.00125
