epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.1919013350663415,0.6258,0.11399620838272266,0.6301188803412755,0.6212121212121212,3.3333333333333333e-06
2,0.0984236031142344,0.8283,0.16006245712439218,0.6539328568684735,0.5757575757575758,6.666666666666667e-06
3,0.05478024916970227,0.9183,0.2159435538506398,0.6072854644521497,0.5757575757575758,1e-05
4,0.01733755997307767,0.9778,0.4622782517483826,0.5238999019439362,0.6212121212121212,9.988834393115768e-06
5,0.003088233772261908,0.9947,0.6258691295656947,0.5775502158244291,0.4090909090909091,9.955387440773902e-06
6,0.0008193700226439141,0.9991,0.7462514508180058,0.5318859112643167,0.5,9.899808525182935e-06
7,2.0656630132962967e-05,1.0,0.7150122424649202,0.5549669945311,0.6666666666666666,9.822345875271884e-06
8,1.8704211209207999e-06,1.0,0.8361655567197093,0.5188530473196324,0.5,9.723345458039595e-06
9,0.00039733188185782646,0.9991,0.837866787442725,0.48403050857737834,0.5,9.603249433382145e-06
10,0.0006795763833244422,0.9989,0.764680210204808,0.5192624566582089,0.5,9.462594179299408e-06
11,0.0002196614797765627,0.9994,0.9903730104480775,0.5009325434934242,0.5,9.302007896300697e-06
12,0.000705512780965737,0.9992,0.9519722478192758,0.500609059571586,0.5,9.122207801708802e-06
13,0.0004141398869494919,0.9992,0.9257084247527751,0.51099339890622,0.5,8.923996926393306e-06
14,0.00017638678108776503,0.9996,1.0146986516650405,0.4931967287688404,0.5,8.708260528239788e-06
15,4.657764297481675e-08,1.0,1.0095224719251412,0.490833779808538,0.5,8.475962138373212e-06
16,1.6456719554684276e-08,1.0,1.0125392234573258,0.4920898072238003,0.5,8.228139257794012e-06
