epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.18174130187646761,0.5661,0.18005104340387112,0.5453227931488801,0.4807692307692308,3.3333333333333333e-06
2,0.11940919716112516,0.7762,0.24770845359925067,0.6171849752653691,0.6826923076923077,6.666666666666667e-06
3,0.0476515965215308,0.9284,0.37279012448429555,0.6537623983891416,0.7211538461538461,1e-05
4,0.017512772848439873,0.9789,0.6002835593037823,0.6341859944813186,0.7596153846153846,9.988834393115768e-06
5,0.005547380638823732,0.9951,1.1046032996699924,0.6400154125338703,0.7211538461538461,9.955387440773902e-06
6,0.0026453738943468972,0.9979,0.897822829161457,0.6056230889700948,0.5096153846153846,9.899808525182935e-06
7,0.0021017031512600027,0.9989,1.0959457411779343,0.6384045541551694,0.7211538461538461,9.822345875271884e-06
8,0.0012863201658774798,0.9992,1.1203139724062432,0.6251994928779179,0.5961538461538461,9.723345458039595e-06
9,0.0020341833272013907,0.9985,1.2937737691279614,0.6244760981430382,0.5961538461538461,9.603249433382145e-06
10,0.0009872983108897492,0.9987,1.068901713117817,0.6055360827305044,0.6730769230769231,9.462594179299408e-06
11,0.004098774160108614,0.9979,1.4300272034476402,0.6474706043204812,0.7211538461538461,9.302007896300697e-06
12,0.0025349402405215314,0.9989,1.110691346761043,0.6168493797698064,0.6346153846153846,9.122207801708802e-06
13,4.1176696080463664e-07,1.0,1.1903247349294281,0.6252914709026276,0.6346153846153846,8.923996926393306e-06
14,2.016829278958896e-07,1.0,1.1712537060543884,0.6231362020533473,0.6346153846153846,8.708260528239788e-06
15,1.7811696358079017e-07,1.0,1.1701543185612313,0.621070425336217,0.6346153846153846,8.475962138373212e-06
16,1.536539048789269e-07,1.0,1.1716278317035071,0.621070425336217,0.6346153846153846,8.228139257794012e-06
17,1.4185423310472153e-07,1.0,1.1755684398596564,0.6216993561538271,0.6346153846153846,7.965898723646777e-06
18,1.3186257467316102e-07,1.0,1.1711722231389052,0.6229572177890472,0.6346153846153846,7.690411765816864e-06
19,1.2538623122364894e-07,1.0,1.1725592418956152,0.6196335794366967,0.6346153846153846,7.402908775933419e-06
20,1.1950404814669086e-07,1.0,1.1831852331847938,0.6145126407636662,0.6346153846153846,7.104673812141676e-06
