epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.1605652901313163,0.6552,0.14829886320865515,0.5972664387061275,0.6730769230769231,3.3333333333333333e-06
2,0.12019796543662122,0.7651,0.12360560335218906,0.7779423613567582,0.9615384615384616,6.666666666666667e-06
3,0.08074595285764594,0.8642,0.15854783387233815,0.7294589867547066,0.6730769230769231,1e-05
4,0.036907697629972994,0.9474,0.15994517804232822,0.7030961364618953,0.7115384615384616,9.988834393115768e-06
5,0.01402713857985885,0.9808,0.39459677503846663,0.669700408756829,0.7115384615384616,9.955387440773902e-06
6,0.0014117526481154739,0.9979,0.47113526167173647,0.6850705498565421,0.7115384615384616,9.899808525182935e-06
7,0.00035960091631172557,0.9996,0.4108995670259587,0.7749258145658924,0.8365384615384616,9.822345875271884e-06
8,0.0004640070080364316,0.9994,0.5758037767778214,0.6957390048343356,0.7115384615384616,9.723345458039595e-06
9,6.638147386122015e-05,1.0,0.5630388688568094,0.7148208741107573,0.7115384615384616,9.603249433382145e-06
10,8.769126598784151e-07,1.0,0.5663862822814972,0.7284395511535589,0.7115384615384616,9.462594179299408e-06
11,2.637580364566154e-07,1.0,0.5712893233964468,0.716135086271273,0.7115384615384616,9.302007896300697e-06
12,1.7532703546821992e-07,1.0,0.5805999021320917,0.7192916519278387,0.7115384615384616,9.122207801708802e-06
13,1.6012226495125947e-07,1.0,0.577985114896686,0.7173977125338993,0.7115384615384616,8.923996926393306e-06
14,1.5617012855533562e-07,1.0,0.5748973876139176,0.7154521872420705,0.7115384615384616,8.708260528239788e-06
15,1.4794206622673075e-07,1.0,0.5806124569619038,0.7187119246944149,0.7115384615384616,8.475962138373212e-06
16,1.276868209281896e-07,1.0,0.5872021241347287,0.716135086271273,0.7115384615384616,8.228139257794012e-06
17,1.2760211037615085e-07,1.0,0.5800798784838377,0.7174492984317886,0.7115384615384616,7.965898723646777e-06
