epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.1738098333530788,0.5776983606557378,0.8636363636363636,0.0001
2,0.1497458629781687,0.48295737704918035,0.4090909090909091,0.0002
3,0.105748873628393,0.4545639344262295,0.3181818181818182,0.0003
4,0.06996743945711398,0.4955737704918033,0.45454545454545453,0.0004
5,0.044210085904673686,0.4683672131147541,0.36363636363636365,0.0005
6,0.030999890490305385,0.46417049180327874,0.4090909090909091,0.0004997807075247146
7,0.02676853930792783,0.4571606557377049,0.3181818181818182,0.0004991232148123761
8,0.018254107251156216,0.4869639344262295,0.45454545454545453,0.0004980286753286195
9,0.019614007432659192,0.5069573770491803,0.4090909090909091,0.0004964990092676262
10,0.016027365000498527,0.4733704918032787,0.45454545454545453,0.0004945369001834514
11,0.01668259655873297,0.4799672131147541,0.45454545454545453,0.0004921457902821578
12,0.010255842326600192,0.4895606557377049,0.45454545454545453,0.0004893298743830168
13,0.012861667665386944,0.5101639344262295,0.5,0.0004860940925593703
14,0.008944395143771544,0.5163540983606557,0.45454545454545453,0.00048244412147206283
15,0.0095943198771871,0.4605639344262295,0.3181818181818182,0.0004783863644106502
16,0.007986860664160201,0.4573770491803279,0.4090909090909091,0.0004739279400598532
17,0.0107497530845902,0.49955409836065573,0.36363636363636365,0.0004690766700109659
18,0.006817524768319092,0.5077508196721311,0.4090909090909091,0.0004638410650401267
19,0.007097819788179573,0.5057377049180327,0.36363636363636365,0.00045823031017752484
20,0.008488115393228775,0.4837639344262295,0.45454545454545453,0.0004522542485937369
21,0.0048744874377375765,0.4819606557377049,0.4090909090909091,0.00044592336433145995
