epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.1678047563308104,0.5169559395730375,0.5,0.0002
2,0.11389671404628646,0.6019821972982798,0.6428571428571428,0.0004
3,0.07399925303625993,0.6336264456146539,0.6626984126984127,0.0006
4,0.06314570622861498,0.6259695921503979,0.6071428571428572,0.0008
5,0.0523013809344164,0.6535267058522872,0.6626984126984127,0.001
6,0.04261267214281877,0.6944538429143736,0.6746031746031746,0.0009995614150494292
7,0.03778174839139805,0.6637580401910569,0.7023809523809523,0.0009982464296247522
8,0.033574983713073936,0.695456279717662,0.75,0.000996057350657239
9,0.030361468058383884,0.7039544962080173,0.75,0.0009929980185352525
10,0.029692988530701764,0.7245836377837689,0.7222222222222222,0.0009890738003669028
11,0.024645710381656263,0.6725370109746134,0.7261904761904763,0.0009842915805643156
12,0.024422293782979294,0.7265408191546416,0.75,0.0009786597487660335
13,0.025415303808580855,0.7386726440935416,0.7738095238095238,0.0009721881851187406
14,0.02159670114539744,0.7510816239116271,0.746031746031746,0.0009648882429441257
15,0.023004613284930517,0.7374992351245218,0.75,0.0009567727288213005
16,0.023673984760507336,0.7125031044945882,0.7777777777777777,0.0009478558801197064
17,0.01941648107060981,0.7232401565025214,0.75,0.0009381533400219318
18,0.021821356531442675,0.7217859932403006,0.75,0.0009276821300802534
19,0.019300250491103958,0.7350948265622357,0.7222222222222222,0.0009164606203550497
20,0.01703758418225472,0.7153034485985681,0.75,0.0009045084971874737
21,0.017012009119406316,0.7335290814655374,0.75,0.0008918467286629199
22,0.015607900080532613,0.7329144815224081,0.7698412698412698,0.0008784975278258782
23,0.015022899244614137,0.7361593532572897,0.7222222222222222,0.0008644843137107057
24,0.015514644529501404,0.7465535610802561,0.7222222222222222,0.0008498316702566827
25,0.016258827240730224,0.7194958660730033,0.75,0.0008345653031794292
26,0.013366826886332943,0.7459947520543655,0.7222222222222222,0.0008187119948743449
27,0.012490497963434372,0.7506892877839488,0.7738095238095238,0.0008022995574311875
28,0.012297328156776132,0.7633799217487394,0.746031746031746,0.000785356783842216
29,0.012077338451953018,0.7491811333114968,0.75,0.0007679133974894983
30,0.011865878431672517,0.7172561307019217,0.7777777777777777,0.00075
31,0.01209092392181286,0.7367658545188843,0.7777777777777777,0.0007316480175599309
32,0.01006153008676892,0.7312893460944558,0.75,0.0007128896457825364
33,0.009017433263532274,0.7256427653577997,0.75,0.0006937577932260515
34,0.008365117751499033,0.750747778261699,0.7222222222222222,0.0006742860236609076
35,0.008341511670369763,0.7392278537054168,0.75,0.0006545084971874737
36,0.0075935995979258585,0.7501889692358084,0.7222222222222222,0.0006344599103076329
37,0.008109584976533935,0.7522559327341509,0.75,0.0006141754350553279
38,0.008371093216601021,0.7315143094704182,0.75,0.0005936906572928624
39,0.007957432844895019,0.7462818053220936,0.746031746031746,0.0005730415142812059
40,0.007235345574165883,0.7593575765865317,0.746031746031746,0.0005522642316338268
41,0.007127778500586588,0.7458894691944151,0.746031746031746,0.0005313952597646568
42,0.005907818186484634,0.7620967306522498,0.7738095238095238,0.0005104712099416785
43,0.006536171731734282,0.749910014649615,0.75,0.0004895287900583215
44,0.006572148241068404,0.7515819424597676,0.75,0.0004686047402353433
45,0.005368955197212969,0.7560587136414192,0.7738095238095238,0.00044773576836617336
46,0.007105255843608383,0.758967040165861,0.746031746031746,0.00042695848571879425
47,0.0038938878659931313,0.7473895249853324,0.75,0.0004063093427071376
48,0.004499916008273929,0.7618744668367989,0.746031746031746,0.0003858245649446721
49,0.005444690470076273,0.7410743530953161,0.75,0.00036554008969236717
50,0.0045283782282345125,0.7566706140240369,0.75,0.00034549150281252633
51,0.004127461129471988,0.7533168600151895,0.746031746031746,0.0003257139763390925
