epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1769142746925354,0.17086800187826157,0.5,0.0
2,0.17921237150828043,0.15547046810388565,0.75,0.0006413526055732688
3,0.14549770702918371,0.12373973429203033,0.75,0.0020231049075626548
4,0.14233670383691788,0.2092170212417841,0.75,0.005
5,0.19321821940441927,0.13059677928686142,0.75,0.005
6,0.16145524382591248,0.12631218880414963,0.75,0.005
7,0.11697964649647474,0.13739174231886864,0.875,0.005
8,0.13250241925319037,0.1418265998363495,0.875,0.005
9,0.14109255621830621,0.11810348927974701,0.75,0.005
10,0.13191370169321695,0.15004393458366394,0.875,0.005
11,0.12309046958883603,0.1317020170390606,0.75,0.005
12,0.13838386038939157,0.13740844652056694,0.75,0.005
13,0.115327055255572,0.15936660766601562,0.75,0.005
14,0.13205172369877496,0.14538822323083878,0.75,0.0025
15,0.13206682975093523,0.14181235060095787,0.75,0.0025
16,0.1250126256297032,0.14811090007424355,0.75,0.0025
17,0.12193178323407967,0.15228635631501675,0.75,0.0025
18,0.12251482903957367,0.15364176593720913,0.75,0.0025
19,0.12268986801306407,0.13359709084033966,0.75,0.0025
20,0.12419374162952106,0.12966238707304,0.75,0.00125
21,0.13444001600146294,0.13216446712613106,0.75,0.00125
22,0.1204426387945811,0.1383972503244877,0.75,0.00125
23,0.12561695774396262,0.15079168044030666,0.75,0.00125
