epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1647940774758657,0.17403484135866165,0.5,0.0
2,0.1841242586572965,0.16656411439180374,0.5,0.0006413526055732688
3,0.15973159919182459,0.18091226369142532,0.26666666666666666,0.0020231049075626548
4,0.15849484503269196,0.24350206181406975,0.5,0.005
5,0.24051618948578835,0.19264721870422363,0.3666666666666667,0.005
6,0.15233764611184597,0.2095886804163456,0.5,0.005
7,0.13113457833727202,0.19520366936922073,0.43333333333333335,0.005
8,0.17796622837583223,0.18302270770072937,0.26666666666666666,0.005
9,0.14271761601169905,0.1830063909292221,0.6666666666666666,0.005
10,0.1356582436710596,0.19132743030786514,0.6666666666666666,0.005
11,0.1189157913128535,0.1981067657470703,0.4666666666666667,0.005
12,0.15952524418632189,0.21699553728103638,0.6666666666666666,0.005
13,0.15032011891404787,0.19877079129219055,0.5666666666666667,0.005
14,0.13441004107395807,0.19066263735294342,0.5666666666666667,0.005
15,0.13964845488468805,0.19120904058218002,0.5666666666666667,0.005
16,0.13441626851757368,0.1939559131860733,0.5666666666666667,0.0025
17,0.12822963918248811,0.1981654316186905,0.5666666666666667,0.0025
18,0.1301725779970487,0.20644094422459602,0.5666666666666667,0.0025
19,0.13542629281679788,0.20703093707561493,0.5666666666666667,0.0025
20,0.13025686455269656,0.20775408297777176,0.5666666666666667,0.0025
21,0.14093060791492462,0.2086535543203354,0.5666666666666667,0.0025
22,0.13483282551169395,0.20795606821775436,0.5666666666666667,0.00125
23,0.12425630912184715,0.21097156405448914,0.5666666666666667,0.00125
24,0.13254844397306442,0.21352344751358032,0.5666666666666667,0.00125
25,0.13444476823012033,0.2148045152425766,0.4666666666666667,0.00125
26,0.12955414752165476,0.2177635356783867,0.5666666666666667,0.00125
