epoch,train_loss,val_loss,val_bal_acc,lr
1,0.31744294489423436,0.3885605037212372,0.5,0.0
2,0.226698637008667,0.17994659394025803,0.5,0.0006413526055732688
3,0.19571581234534582,0.3465726673603058,0.5,0.0020231049075626548
4,0.2478596642613411,0.38342808932065964,0.5,0.005
5,0.21871271605292955,0.7520903907716274,0.5,0.005
6,0.11186861308912437,0.24194209277629852,0.5,0.005
7,0.12909227826943,0.31971555575728416,0.5,0.005
8,0.13936238611737886,0.47699258476495743,0.5,0.005
9,0.1295495331287384,0.24312932416796684,0.5,0.005
10,0.11767284447948138,0.25254926085472107,0.5,0.005
11,0.11523345485329628,0.27988698333501816,0.5,0.0025
12,0.11503944173455238,0.37727373093366623,0.5,0.0025
13,0.11093879397958517,0.43669113516807556,0.5,0.0025
14,0.11260864262779553,0.4655099920928478,0.5,0.0025
15,0.11281986658771832,0.4752453975379467,0.5,0.0025
16,0.10646730847656727,0.441133089363575,0.5,0.0025
