epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.42358187059561414,0.5258,0.4158530980348587,0.5473648222175468,0.5961538461538461,9.999999999999999e-06
2,0.1320217792193095,0.7779,0.27589383465237916,0.72022932884494,0.6346153846153846,1.9999999999999998e-05
3,0.030173266471053162,0.9529,0.49207176975687617,0.635861561119293,0.5961538461538461,3e-05
4,0.002761466193354257,0.9967,0.36681105261178004,0.7068430464969493,0.6730769230769231,2.99665031793473e-05
5,0.0008658434167887208,0.9988,0.5043200714496145,0.5516778876499053,0.5,2.9866162322321703e-05
6,0.00019358668844901672,0.9996,0.3384333982391623,0.753024405638544,0.7115384615384616,2.9699425575548802e-05
7,3.4004348531387527e-06,1.0,0.3383085110794798,0.7173627182831895,0.7115384615384616,2.946703762581565e-05
8,1.7934155303578336e-06,1.0,0.34224523862746137,0.7211760993057017,0.7115384615384616,2.917003637411878e-05
9,1.40864461561326e-06,1.0,0.34363344955144537,0.7173627182831895,0.7115384615384616,2.880974830014643e-05
10,1.2352087786382526e-06,1.0,0.34739099738029344,0.7224647590995161,0.7115384615384616,2.838778253789822e-05
11,1.0535144452698356e-06,1.0,0.3489596402144536,0.718651378077004,0.7115384615384616,2.790602368890209e-05
12,9.394557218911359e-07,1.0,0.34910437258550475,0.712260677466863,0.7115384615384616,2.7366623405126405e-05
13,8.477869036009148e-07,1.0,0.351140435907735,0.7173627182831895,0.7115384615384616,2.6771990779179916e-05
14,7.771663546189226e-07,1.0,0.35327112031823926,0.712260677466863,0.7115384615384616,2.6124781584719365e-05
15,7.122656024449726e-07,1.0,0.35360810953317656,0.712260677466863,0.7115384615384616,2.5427886415119635e-05
16,6.649970502792258e-07,1.0,0.3550892815795944,0.7173627182831895,0.7115384615384616,2.4684417773382037e-05
17,5.996691216362629e-07,1.0,0.35708559099581316,0.7173627182831895,0.7115384615384616,2.3897696170940328e-05
18,5.819361524572742e-07,1.0,0.356519583186776,0.7173627182831895,0.7115384615384616,2.307123529745059e-05
19,5.482603155352686e-07,1.0,0.35779465837464236,0.7173627182831895,0.7115384615384616,2.2208726327800257e-05
20,5.09274357606652e-07,1.0,0.35902433091493113,0.7173627182831895,0.7115384615384616,2.1314021436425026e-05
21,4.6392385366781733e-07,1.0,0.35924255603393035,0.718651378077004,0.7115384615384616,2.039111659256269e-05
22,4.660096573161354e-07,1.0,0.36170688274500945,0.718651378077004,0.7115384615384616,1.9444133713284513e-05
23,4.370347021639039e-07,1.0,0.36073296324541726,0.7173627182831895,0.7115384615384616,1.8477302254012925e-05
