epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.15837897069612952,0.5037250384024577,0.45,0.0003333333333333333
2,0.07657008115898505,0.48922536756638135,0.5,0.0006666666666666666
3,0.04457207151936698,0.47551020408163264,0.5,0.001
4,0.03452862189619184,0.4928571428571429,0.5,0.0009997377845227576
5,0.025866993155075284,0.4959183673469388,0.5,0.0009989514131188558
6,0.02047778025145273,0.49707592714505155,0.5,0.0009976417105833069
7,0.02124786425203094,0.5178132543339917,0.45,0.0009958100506132126
8,0.015715736914057532,0.4969387755102041,0.5,0.0009934583543669453
9,0.01468463872670837,0.4954081632653061,0.5,0.0009905890884491196
10,0.010734063419154026,0.5215437788018433,0.5,0.000987205262323463
11,0.014762586771742943,0.5493087557603686,0.5,0.0009833104251563056
12,0.01082527807190356,0.49707592714505155,0.5,0.0009789086620939935
13,0.013190193522648868,0.4969387755102041,0.5,0.0009740045899781352
14,0.010597476118787912,0.4954081632653061,0.5,0.0009686033525031719
15,0.014910269981535171,0.5331797235023041,0.5,0.0009627106148213521
16,0.011466626828678007,0.5197388632872504,0.5,0.0009563325576007701
17,0.008516453043988093,0.49744897959183676,0.5,0.0009494758705426977
18,0.011706631800476493,0.5059249506254114,0.5,0.0009421477453650118
19,0.01148034221952399,0.5039828834759711,0.5,0.0009343558682590756
20,0.011628954460547482,0.5070825104235243,0.5,0.0009261084118279846
21,0.011606668947085372,0.500274303269695,0.5,0.0009174140265146356
22,0.009943450011713583,0.6180820715382928,0.6666666666666666,0.0009082818315286055
23,0.011367801575620952,0.5914362519201228,0.6666666666666666,0.0008987214052813603
24,0.00512667210312868,0.49962694755321485,0.5,0.0008887427753398248
25,0.006812942115702352,0.5381830151415404,0.5,0.0008783564079088476
26,0.009358276481819187,0.5136548167654158,0.5,0.0008675731968536002
27,0.008869109859231526,0.5315119596225587,0.5,0.0008564044522734146
28,0.0081471437638533,0.5240947992100066,0.5,0.0008448618886390522
29,0.008776088523451858,0.5207592714505157,0.5,0.0008329576125058406
30,0.007490449909174659,0.5044930875576037,0.5,0.00082070410981557
31,0.005657953777602613,0.5357307439104674,0.5,0.0008081142328004637
32,0.007963831708605592,0.5066710555189818,0.5,0.0007952011865029613
33,0.0040353148757647,0.5642802282203203,0.5,0.0007819785149254532
34,0.008544031700005795,0.5545863506693,0.5,0.0007684600868244919
35,0.005588128674207434,0.5498573622997587,0.5,0.0007546600811643815
36,0.00605721675644282,0.49489795918367346,0.5,0.0007405929722454026
37,0.008241829389789021,0.4959183673469388,0.5,0.0007262735145222696
38,0.005036774467085128,0.4969387755102041,0.5,0.0007117167271287453
39,0.008477272685675207,0.5083388193987273,0.5,0.0006969378781246436
40,0.0064639053923125625,0.5390662716699582,0.5,0.0006819524684817438
41,0.006836162563238878,0.5407340355497038,0.5,0.0006667762158254104
42,0.005001479318049201,0.5430491551459293,0.5,0.0006514250379489753
43,0.003465106086760505,0.5315119596225587,0.5,0.0006359150361181715
