epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.20526862202338803,0.4819,0.19802888176020453,0.5321985928686743,0.6666666666666666,3.3333333333333333e-06
2,0.16064050486220896,0.6353,0.17661350658711264,0.6718952424610847,0.8333333333333333,6.666666666666667e-06
3,0.13473336789214496,0.7377,0.1753341134856729,0.7175871484663066,0.9166666666666667,1e-05
4,0.11932407659523696,0.7759,0.18520388598827756,0.7353656349032348,0.9166666666666667,9.988834393115768e-06
5,0.10672177942198458,0.8043,0.21045648438089035,0.7336615311023857,0.9166666666666667,9.955387440773902e-06
6,0.09613858172398748,0.8292,0.16853363702402396,0.7033165248241087,0.6666666666666667,9.899808525182935e-06
7,0.08373292537351835,0.8544,0.1965110068592955,0.7234070117393818,0.6666666666666667,9.822345875271884e-06
8,0.07247095475497756,0.88,0.2016411156338804,0.7158730791461543,0.6666666666666667,9.723345458039595e-06
9,0.060962857750868335,0.9005,0.25582097667981596,0.7597711916767983,0.9166666666666667,9.603249433382145e-06
10,0.05144429842498407,0.9193,0.22078034796697252,0.7554461562992048,0.9166666666666667,9.462594179299408e-06
11,0.044913444894103746,0.9278,0.22985989677117152,0.7456998784206645,0.9166666666666667,9.302007896300697e-06
12,0.036854990755741314,0.9458,0.2688571916454855,0.769308193649971,0.9166666666666667,9.122207801708802e-06
13,0.030976431141381416,0.9542,0.26637964838129635,0.7519283279851713,0.9166666666666667,8.923996926393306e-06
14,0.024758781448856574,0.9644,0.34500316078500715,0.7567516393279254,0.9166666666666667,8.708260528239788e-06
15,0.020926402775498416,0.9706,0.3530681436703376,0.7541406732704841,0.9166666666666667,8.475962138373212e-06
16,0.017095214940462875,0.9762,0.45707775597624917,0.7704143662926275,0.9166666666666667,8.228139257794012e-06
17,0.013170241006114294,0.9827,0.4752190586809507,0.7642855719211528,0.9166666666666667,7.965898723646777e-06
18,0.011230560528999985,0.9863,0.582306758610203,0.7878938871504594,0.9166666666666667,7.690411765816864e-06
19,0.007863931655680344,0.9901,0.506225470070015,0.7455005680346003,0.9166666666666667,7.402908775933419e-06
20,0.006039656006251586,0.992,0.6115624785418143,0.7617742610567437,0.9166666666666667,7.104673812141676e-06
21,0.005482726871386793,0.9933,0.7692372912321898,0.7722280908058119,0.9166666666666667,6.797038864187564e-06
22,0.004132178871435985,0.9971,0.6886171934893355,0.7695075040360353,0.9166666666666667,6.481377904428171e-06
23,0.002887793650612384,0.9971,0.7402807270918856,0.7631793992784964,0.9166666666666667,6.1591007513376425e-06
24,0.0023038539369475614,0.9977,0.79101928531054,0.7654913997568413,0.9166666666666667,5.831646772915651e-06
25,0.0016515428754674643,0.9983,0.7888452419277682,0.7594622605783987,0.9166666666666667,5.500478458120493e-06
26,0.0008374704081616537,0.9986,0.7787073862155012,0.7456002232276324,0.9166666666666667,5.1670748850383734e-06
27,0.0005396794407135213,0.9991,0.7945516032252246,0.731638530683834,0.9166666666666667,4.832925114961629e-06
28,0.0004272468130844259,0.9994,0.8522791652888119,0.7505231897634186,0.9166666666666667,4.499521541879508e-06
29,0.00014550928814482082,0.9998,0.8763613922539314,0.7569509497139896,0.9166666666666667,4.1683532270843505e-06
30,0.00014775255203468488,0.9997,0.8860003444992297,0.7518286727921392,0.9166666666666667,3.840899248662358e-06
31,5.176374089286025e-05,1.0,0.9035595912058457,0.7441950850058796,0.9166666666666667,3.518622095571831e-06
32,6.68411235662568e-05,0.9998,0.8978186882672636,0.742889601977159,0.9166666666666667,3.202961135812437e-06
33,2.7631629271006305e-05,1.0,0.9343821013462562,0.7568512945209576,0.9166666666666667,2.8953261878583263e-06
34,1.861165834616678e-05,1.0,0.923460772036798,0.7480118788990093,0.9166666666666667,2.5970912240665815e-06
35,7.382977879195855e-06,1.0,0.9558275848094728,0.7504235345703865,0.9166666666666667,2.309588234183137e-06
36,7.692200823852506e-06,1.0,0.959125362211234,0.7466067406772567,0.9166666666666667,2.0341012763532243e-06
37,4.548264943062215e-06,1.0,0.9519243843579174,0.7530345006278277,0.9166666666666667,1.771860742205988e-06
38,3.891233271688576e-06,1.0,0.9670854575632759,0.7466067406772567,0.9166666666666667,1.5240378616267887e-06
39,3.2822989730963626e-06,1.0,0.9449498492254361,0.7455005680346003,0.9166666666666667,1.2917394717602123e-06
40,3.0091090729490424e-06,1.0,0.9649716625720544,0.7543399836565483,0.9166666666666667,1.0760030736066952e-06
41,2.5576304764602628e-06,1.0,0.9676931523776564,0.7454009128415682,0.9166666666666667,8.777921982911996e-07
42,2.45433414022914e-06,1.0,0.970063618734305,0.7505231897634186,0.9166666666666667,6.979921036993042e-07
43,2.2487008172168282e-06,1.0,0.9811877323836096,0.7530345006278277,0.9166666666666667,5.374058207005945e-07
44,2.242456261017836e-06,1.0,0.9767407408246176,0.758156777549678,0.9166666666666667,3.9675056661785563e-07
45,2.12117741713548e-06,1.0,0.9734974343221476,0.7530345006278277,0.9166666666666667,2.7665454196040665e-07
46,2.049543002743824e-06,1.0,0.984513985176798,0.7568512945209576,0.9166666666666667,1.776541247281177e-07
47,2.1304358167487884e-06,1.0,0.9743161145580292,0.7568512945209576,0.9166666666666667,1.0019147481706626e-07
48,2.07632170381703e-06,1.0,0.9858508096014756,0.7440954298128475,0.9166666666666667,1.0000000000000001e-07
49,1.9176906849980153e-06,1.0,0.9812751583400373,0.7492177067346979,0.9166666666666667,1.0000000000000001e-07
50,1.9473513580871632e-06,1.0,0.9785366247176358,0.7504235345703865,0.9166666666666667,1.0000000000000001e-07
