epoch,train_loss,val_loss,val_bal_acc,lr
1,1072.1721293131511,1122.4285888671875,0.5,0.0
2,805.414316813151,2127.0,0.5,0.0006413526055732688
3,1012.1277872721354,786.4285888671875,0.5,0.0020231049075626548
4,785.7933120727539,2462.400146484375,0.5,0.005
5,740.3571500778198,11.186800599098206,0.625,0.005
6,175.4868286450704,1544.400146484375,0.5,0.005
7,806.3562850952148,393.3374938964844,0.5,0.005
8,4623.260871251424,5349.75,0.5,0.005
9,10939.955281575521,3275.080302655697,0.5,0.005
10,100.04910532633464,175.60489743947983,0.375,0.005
11,2215.1105264027915,2031.5705904960632,0.75,0.005
12,1016.7572015126547,12.637500762939453,0.75,0.005
13,3.5143152879810553,1107.2651615142822,0.75,0.005
14,1153.0585187276204,178.91250610351562,0.5,0.005
15,190.22500546773276,9.487500190734863,0.875,0.005
16,597.6538957810262,720.8852424621582,0.625,0.005
17,87.34333539009094,23.471535742282867,0.625,0.005
18,289.6008949279785,1039.4250001907349,0.75,0.005
19,143.67500178019205,21.28125,0.75,0.005
20,3390.84907245636,2571.4554691314697,0.5,0.005
21,2721.255433988405,40.399261832237244,0.5,0.005
22,57.05782210826874,47.57479954324663,0.375,0.0025
23,247.21255538860956,1733.2128419876099,0.625,0.0025
24,805.1290260445094,162.82255935668945,0.5,0.0025
25,4.392724389216112,53.95819004625082,0.375,0.0025
26,3.069883825878302,14.966211497783661,0.5,0.0025
27,38.185441447212646,1432.7580814361572,0.5,0.0025
28,1584.8867388342817,1342.6057620048523,0.5,0.00125
