epoch,train_loss,val_loss,val_bal_acc,lr
1,322.365385055542,483.6922912597656,0.5,0.0
2,700.3819986979166,1610.181884765625,0.5,0.0006413526055732688
3,879.5699373881022,343.15386962890625,0.5,0.0020231049075626548
4,400.9038543701172,847.84619140625,0.5,0.005
5,429.6962801019351,44.72727584838867,0.5,0.005
6,241.67166721634567,496.8461608886719,0.5,0.005
7,472.5118176142375,370.6363525390625,0.5,0.005
8,251.9658327102661,0.23791044391691685,0.875,0.005
9,8167.715297698975,8752.154296875,0.5,0.005
10,3724.088296254476,6436.54296875,0.5,0.005
11,2302.434946099917,26674.823147773743,0.125,0.005
12,9903.052545150122,21997.841796875,0.5,0.005
13,8875.085873067379,4858.6025390625,0.5,0.005
14,2929.1573330660663,1476.7841796875,0.5,0.005
15,1245.602320988973,622.7216186523438,0.5,0.0025
16,658.0710639953613,1095.5455322265625,0.5,0.0025
17,403.0549952189128,669.8077392578125,0.625,0.0025
18,294.56580448150635,2973.818359375,0.5,0.0025
19,1903.1135772069294,676.3636474609375,0.5,0.0025
20,717.6547985076904,486.84307861328125,0.5,0.0025
21,362.3396752675374,1198.8028334379196,0.25,0.00125
22,710.9429836086201,1211.2932341098785,0.25,0.00125
23,248.50730641682944,90.57439517974854,0.375,0.00125
