epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.17245061344401852,0.5468,0.17556260749697686,0.651696869438805,0.5909090909090909,3.3333333333333333e-06
2,0.15709234560561028,0.6722,0.36248730355873704,0.6147830663959697,0.5909090909090909,6.666666666666667e-06
3,0.13911767441565823,0.7146,0.7345381493214518,0.5745200140361431,0.4242424242424242,1e-05
4,0.11517327347663557,0.7816,0.36249902136041784,0.5484810888036694,0.5303030303030303,9.988834393115768e-06
5,0.0865387047172352,0.8561,0.1947313225653488,0.4923835125448029,0.5,9.955387440773902e-06
6,0.07165610274169476,0.885,0.24287011711567175,0.4852150537634409,0.5,9.899808525182935e-06
7,0.06683693778149452,0.8949,0.2336512707537622,0.4910394265232975,0.5,9.822345875271884e-06
8,0.06162249114791489,0.9062,0.2766201860664296,0.482078853046595,0.45454545454545453,9.723345458039595e-06
9,0.05935832375221571,0.9078,0.2845163978359778,0.48879928315412186,0.5,9.603249433382145e-06
10,0.056055587609624785,0.9168,0.3312555870725191,0.4753584229390681,0.45454545454545453,9.462594179299408e-06
11,0.05113161810833937,0.922,0.34905236334998335,0.47804659498207885,0.45454545454545453,9.302007896300697e-06
12,0.05114876111720208,0.923,0.35370127413880253,0.4770628117402311,0.45454545454545453,9.122207801708802e-06
13,0.05127842498017819,0.9194,0.3386261296574958,0.4852150537634409,0.5,8.923996926393306e-06
14,0.048263502307236195,0.9252,0.3647937167113923,0.4798387096774194,0.45454545454545453,8.708260528239788e-06
15,0.04308273845832724,0.9389,0.36682033654687984,0.4843189964157706,0.5,8.475962138373212e-06
16,0.04388430930531708,0.9363,0.3543849975698322,0.4910394265232975,0.5,8.228139257794012e-06
