epoch,train_loss,val_loss,val_bal_acc,lr
1,0.21709273755550385,0.3734542243182659,0.5,0.0
2,0.30251971383889514,0.2489499542862177,0.5,0.0006413526055732688
3,0.29405725685258705,0.5491563193500042,0.5625,0.0020231049075626548
4,0.5415035970509052,0.5284680500626564,0.625,0.005
5,0.25195984294017154,0.34440232068300247,0.5,0.005
6,0.17963486226896444,0.2430628165602684,0.5,0.005
7,0.19392086379230022,0.40489668026566505,0.5,0.005
8,0.1587101905606687,0.6115500219166279,0.5,0.005
9,0.17237907772262892,0.5559744872152805,0.5625,0.005
10,0.1566974443073074,0.37163873948156834,0.6875,0.005
11,0.1600636187940836,0.25153930112719536,0.5,0.005
12,0.1376721498866876,0.1696643065661192,0.5,0.005
13,0.13354162037401332,0.21557063981890678,0.5,0.005
14,0.13649641225735346,0.4002723377197981,0.5625,0.005
15,0.1250636987388134,0.3588095959275961,0.5,0.005
16,0.12968872940109577,0.2701409626752138,0.5625,0.005
17,0.13355724730839333,0.2818721570074558,0.5625,0.0025
18,0.2227761053169767,0.4311726465821266,0.625,0.0025
19,0.13047412689775229,0.3426798991858959,0.5625,0.0025
20,0.11856082919985056,0.403838487342,0.5625,0.0025
21,0.1203550499631092,0.45993684604763985,0.5625,0.0025
22,0.11710635634760062,0.5570263843983412,0.5625,0.0025
23,0.11876665987074375,0.5486246570944786,0.5625,0.00125
24,0.11668622183303039,0.6075506433844566,0.5625,0.00125
25,0.12208198259274165,0.5986905507743359,0.5625,0.00125
