epoch,train_loss,val_loss,val_bal_acc,lr
1,0.22348225726322693,0.48437410593032837,0.5625,0.0
2,0.3219599991359494,0.2960810288786888,0.5,0.0006413526055732688
3,0.8071465736085718,0.7878608256578445,0.5625,0.0020231049075626548
4,0.4558412791653113,1.6308981478214264,0.5625,0.005
5,0.8808672621803866,1.4571248143911362,0.625,0.005
6,0.6030317557636987,0.8628495931625366,0.5625,0.005
7,0.2679297009652311,0.27952420338988304,0.625,0.005
8,0.1496837767084468,0.9703578054904938,0.5625,0.005
9,0.8735004799038341,0.8769162036478519,0.6875,0.005
10,0.30259773279116914,0.18730072677135468,0.5625,0.005
11,0.2079915011470968,0.5001712013036013,0.5625,0.005
12,0.1675075353546576,0.2333578485995531,0.75,0.005
13,0.16354173929853874,0.3084741458296776,0.625,0.005
14,0.13018916174769402,0.39434210397303104,0.5625,0.005
15,0.13504844226620413,0.5489338785409927,0.5625,0.005
16,0.15931087325919757,0.25730071775615215,0.5,0.005
17,0.12421773983673616,0.21349330991506577,0.5625,0.005
18,0.6751467624509876,0.8298716377466917,0.5,0.005
19,0.3453390703282573,0.7360258959233761,0.5,0.0025
20,0.16032789613712917,0.6932327523827553,0.5,0.0025
21,0.1156611716882749,0.5694419518113136,0.625,0.0025
22,0.10602265020663088,0.5508858524262905,0.5,0.0025
23,0.09597421115772291,0.6480729058384895,0.5,0.0025
24,0.10730241222137754,0.5800177864730358,0.5,0.0025
25,0.09048099883578041,0.510591646656394,0.5625,0.00125
26,0.09331425177780064,0.595371063798666,0.625,0.00125
27,0.08055606840009039,0.49601738527417183,0.5,0.00125
28,0.08932935497300191,0.6881458759307861,0.5,0.00125
