epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.1732614472401228,0.26074687889672166,0.0,3.3333333333333333e-06
2,0.1682901892730658,0.29113571893427925,0.2,6.666666666666667e-06
3,0.15647374168574382,0.4192040379351287,0.38181818181818183,1e-05
4,0.13307775160391555,0.5159768693086129,0.6090909090909091,9.988834393115768e-06
5,0.10548667773175582,0.5654872796101167,0.7181818181818183,9.955387440773902e-06
6,0.08032650361172587,0.5879497841433546,0.7090909090909091,9.899808525182935e-06
7,0.061959163989308924,0.5528165690468029,0.6090909090909091,9.822345875271884e-06
8,0.05143893113453611,0.5771569518756428,0.7636363636363637,9.723345458039595e-06
9,0.03796388131981756,0.5431787809688461,0.6090909090909091,9.603249433382145e-06
10,0.03134305625249424,0.5385834438698203,0.6727272727272727,9.462594179299408e-06
11,0.027588680889055455,0.5645855999523078,0.6090909090909091,9.302007896300697e-06
12,0.021094338285398383,0.5505586439532816,0.6545454545454545,9.122207801708802e-06
13,0.01546072408036838,0.5227233209631826,0.6181818181818182,8.923996926393306e-06
14,0.01456910153166659,0.5108524474516993,0.6181818181818182,8.708260528239788e-06
15,0.010334157369961365,0.5569573403679251,0.6090909090909091,8.475962138373212e-06
16,0.007621412982464024,0.5113045292636035,0.6181818181818182,8.228139257794012e-06
17,0.008483756272031812,0.5015152192596788,0.49090909090909096,7.965898723646777e-06
18,0.003970133561327745,0.5166500240944703,0.6181818181818182,7.690411765816864e-06
19,0.0030598452090383707,0.5829545285184137,0.6636363636363636,7.402908775933419e-06
20,0.0021318087663190362,0.5266628910383475,0.5727272727272728,7.104673812141676e-06
21,0.0016649625538762494,0.5254830071885976,0.5727272727272728,6.797038864187564e-06
22,0.0011711872752876065,0.5029708233353701,0.5363636363636364,6.481377904428171e-06
23,0.0007181361390603539,0.48086104197405743,0.4454545454545455,6.1591007513376425e-06
