epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17747363448143005,0.17621062323451042,0.5,0.0
2,0.17488104511391034,0.171611238270998,0.5,0.0006413526055732688
3,0.17404820295897397,0.16959993913769722,0.5,0.0020231049075626548
4,0.17556144161657852,0.170577734708786,0.5625,0.005
5,0.18056944012641907,0.1700061745941639,0.5625,0.005
6,0.17483811351385983,0.16902540251612663,0.5625,0.005
7,0.18181318044662476,0.16887927427887917,0.5625,0.005
8,0.17422986843369223,0.170545294880867,0.625,0.005
9,0.17331299321217972,0.16832946985960007,0.6875,0.005
10,0.18032466823404486,0.17189039662480354,0.5,0.005
11,0.1796729483387687,0.16910874098539352,0.5625,0.005
12,0.17495121603662317,0.16994889825582504,0.5,0.005
13,0.17461238259618933,0.16854770109057426,0.625,0.005
14,0.17449106411500412,0.1680857203900814,0.625,0.005
15,0.17264021255753256,0.16800854727625847,0.625,0.005
16,0.1715240776538849,0.16829994320869446,0.5625,0.0025
17,0.1714424883777445,0.1676628403365612,0.625,0.0025
18,0.17075453156774695,0.16739052534103394,0.625,0.0025
19,0.1715675497596914,0.16732116416096687,0.5625,0.0025
20,0.16903054985133084,0.1671166867017746,0.5625,0.0025
21,0.17041073468598453,0.16702647879719734,0.625,0.0025
22,0.1688334196805954,0.1666133664548397,0.625,0.00125
23,0.16881025379354303,0.16647972539067268,0.5625,0.00125
24,0.16924569552594965,0.16645478457212448,0.5625,0.00125
