epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17595151190956435,0.17427128553390503,0.5,0.0
2,0.17417683700720468,0.17323419824242592,0.5,0.0006413526055732688
3,0.17384930327534676,0.17363925278186798,0.375,0.0020231049075626548
4,0.17506542429327965,0.17591281235218048,0.5,0.005
5,0.18711388731996217,0.17471131309866905,0.5625,0.005
6,0.17851505428552628,0.1737736202776432,0.5,0.005
7,0.17281990249951681,0.175421092659235,0.5,0.005
8,0.17357769856850305,0.17879287153482437,0.5,0.005
9,0.17069037506977716,0.17769475281238556,0.5625,0.005
10,0.17389479776223501,0.17901310697197914,0.375,0.005
11,0.17856373762091002,0.17931024357676506,0.5,0.005
12,0.1650998443365097,0.1790018565952778,0.4375,0.0025
13,0.16686805710196495,0.1798621043562889,0.4375,0.0025
14,0.16314920162161192,0.1826147846877575,0.375,0.0025
15,0.16260799517234167,0.18720318749547005,0.5,0.0025
16,0.16767758006850877,0.18640971556305885,0.375,0.0025
17,0.16465950136383375,0.19422657042741776,0.5,0.0025
18,0.15913383786876997,0.18659307807683945,0.4375,0.00125
19,0.16254226739207903,0.18843276798725128,0.4375,0.00125
20,0.16495883588989577,0.1909545324742794,0.5,0.00125
21,0.16270452303191027,0.18858689069747925,0.4375,0.00125
