epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.16786182896503432,0.5568027210884354,0.5881076388888888,3.3333333333333333e-06
2,0.1559337769863796,0.549780557384244,0.5681423611111112,6.666666666666667e-06
3,0.15572522778935302,0.5591836734693878,0.5685763888888888,1e-05
4,0.15264697311308562,0.5581742374369103,0.5837673611111112,9.988834393115768e-06
5,0.15231261438925797,0.5670506912442397,0.5638020833333334,9.955387440773902e-06
6,0.14198490322993634,0.5538512179065174,0.5638020833333334,9.899808525182935e-06
7,0.1271725036397295,0.5271724818959842,0.4921875,9.822345875271884e-06
8,0.11392919028825582,0.5764373491332017,0.6193576388888888,9.723345458039595e-06
9,0.10066659162341955,0.5567752907614658,0.5438368055555556,9.603249433382145e-06
10,0.08018360499022968,0.5477561992538951,0.5199652777777778,9.462594179299408e-06
11,0.07052432488829567,0.5523919245117402,0.5516493055555556,9.302007896300697e-06
12,0.05345680293770911,0.5309468948869871,0.49609375,9.122207801708802e-06
13,0.03794454504835767,0.5340904103576914,0.5238715277777778,8.923996926393306e-06
14,0.02561221039122558,0.5550581522931753,0.5360243055555556,8.708260528239788e-06
15,0.01834917083045049,0.5415898617511521,0.5238715277777778,8.475962138373212e-06
16,0.009625511302030768,0.5345183234584157,0.49609375,8.228139257794012e-06
