epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.17252549013697116,0.5707,0.16591723759969076,0.5574052132701421,0.5454545454545454,3.3333333333333333e-06
2,0.16373169859101003,0.6358,0.3752795829413793,0.514218009478673,0.5,6.666666666666667e-06
3,0.1472390853148654,0.6854,0.5475842570886016,0.5597156398104265,0.5454545454545454,1e-05
4,0.13689245541292921,0.7131,0.43421629706445414,0.6710949842022117,0.6818181818181819,9.988834393115768e-06
5,0.13007439000714094,0.7378,0.41187693760133326,0.6770314968404423,0.7272727272727273,9.955387440773902e-06
6,0.12635165705044465,0.7448,0.32293747120704025,0.6870285347551343,0.8181818181818181,9.899808525182935e-06
7,0.12416304210971173,0.7498,0.3560492529068142,0.6808377764612954,0.7727272727272727,9.822345875271884e-06
8,0.1226780681793851,0.7627,0.18642669088708666,0.7091429699842022,0.7424242424242424,9.723345458039595e-06
9,0.11843910645273395,0.7667,0.130979600840081,0.7511428712480253,0.7878787878787878,9.603249433382145e-06
10,0.12168965040517032,0.7625,0.1503398099478382,0.6671257898894155,0.6666666666666666,9.462594179299408e-06
11,0.11387702721850317,0.7791,0.13736855790007096,0.6924639612954187,0.6666666666666666,9.302007896300697e-06
12,0.1128703758288595,0.7857,0.12873511537252805,0.716370458135861,0.8333333333333333,9.122207801708802e-06
13,0.10900243758258962,0.7937,0.2268233848750615,0.5520833333333334,0.5,8.923996926393306e-06
14,0.10927909388578028,0.7914,0.2049889052301669,0.5828593996840442,0.5,8.708260528239788e-06
15,0.10337405685419426,0.812,0.2515131825676713,0.5255677330173776,0.5,8.475962138373212e-06
16,0.09861028135607117,0.8226,0.30978795431273726,0.515625,0.5,8.228139257794012e-06
17,0.09969163173459526,0.8217,0.3381575133796268,0.5151510663507108,0.5,7.965898723646777e-06
18,0.10191811021781505,0.8203,0.33084639965165524,0.5151510663507108,0.5,7.690411765816864e-06
19,0.09256876355275176,0.8381,0.3470068835378744,0.5073385663507108,0.5,7.402908775933419e-06
20,0.09389147890689678,0.8334,0.3649420071902942,0.5052083333333334,0.5,7.104673812141676e-06
21,0.08865191406549368,0.8381,0.3802870119939027,0.5026041666666666,0.5,6.797038864187564e-06
22,0.0885297315181198,0.8468,0.3625708354789262,0.5021302330173776,0.5,6.481377904428171e-06
23,0.08876320863968896,0.8426,0.3455311475826863,0.5073385663507108,0.5,6.1591007513376425e-06
