epoch,train_loss,val_loss,val_bal_acc,lr
1,0.29506786488410497,0.3117026574909687,0.5,0.0
2,0.5011536500095859,0.1843614180882772,0.5138888888888888,0.0006413526055732688
3,0.21944006641084948,0.16823880095034838,0.6388888888888888,0.0020231049075626548
4,0.25104862677916473,0.1719276544948419,0.5902777777777778,0.005
5,0.17508119127402702,0.17342951179792485,0.5,0.005
6,0.17428893316537142,0.17329043056815863,0.5,0.005
7,0.23655821135131797,0.17454625479876995,0.5,0.005
8,0.176490583560533,0.17316229144732156,0.5,0.005
9,0.17411063404546845,0.17328623806436858,0.4930555555555556,0.005
10,0.17505642254319456,0.1733555238073071,0.5,0.005
11,0.17352851738946307,0.1733178310096264,0.5,0.0025
12,0.1736770641679565,0.17327907091627517,0.5,0.0025
13,0.17356621411939463,0.1732412405932943,0.5,0.0025
14,0.17449952248069975,0.17339459775636593,0.5,0.0025
15,0.1738414169392652,0.17310750608642897,0.6319444444444444,0.0025
16,0.17336776914695898,0.17310757345209518,0.5,0.0025
17,0.17335139711697897,0.17321987574299177,0.5,0.0025
18,0.18587129335436556,0.32594183234808344,0.5,0.0025
19,0.22535361962703368,0.17411569071312746,0.4791666666666667,0.0025
