epoch,train_loss,val_loss,val_bal_acc,lr
1,0.21205916297104624,0.18187590905775627,0.4930555555555556,0.0
2,0.31472351831487483,0.18991659426440796,0.5555555555555556,0.0006413526055732688
3,0.36257560019536567,0.20799205141762891,0.5763888888888888,0.0020231049075626548
4,0.32654935985596645,0.1943284176910917,0.4375,0.005
5,0.19988825120445755,0.1734039532020688,0.5,0.005
6,0.17420237739053038,0.1735602654516697,0.5,0.005
7,0.17341505653328365,0.17348263350625834,0.5,0.005
8,0.17787467326141065,0.173319469516476,0.47916666666666663,0.005
9,0.17772308975044224,0.1732645801578959,0.5208333333333334,0.005
10,0.17459695527537,0.17346479215969643,0.5,0.005
11,0.17416091656519306,0.17336675866196552,0.5,0.005
12,0.17381618823856115,0.17341170087456703,0.5,0.005
13,0.17520482331100437,0.17329014061639705,0.5,0.005
14,0.17391062000145516,0.17332337951908508,0.5,0.005
15,0.17390896514472035,0.17329312643657127,0.5,0.005
16,0.1734556620940566,0.17329219759752354,0.5,0.0025
17,0.17369127594348457,0.17333627802630266,0.5,0.0025
18,0.17360683106299904,0.17331618629395962,0.5,0.0025
