epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1521080052113439,0.0,0.5384615384615384,3.3333333333333333e-06
2,0.11399811267207458,0.0,0.46153846153846156,6.666666666666667e-06
3,0.07940497123232977,0.0,0.23076923076923078,1e-05
4,0.05693574740338748,0.0,0.3076923076923077,9.988834393115768e-06
5,0.04130447677182635,0.0,0.3076923076923077,9.955387440773902e-06
6,0.029326250917813556,0.0,0.23076923076923078,9.899808525182935e-06
7,0.022730780871058853,0.0,0.3076923076923077,9.822345875271884e-06
8,0.01800482817898013,0.0,0.3076923076923077,9.723345458039595e-06
9,0.012394103721287431,0.0,0.3076923076923077,9.603249433382145e-06
10,0.008084068299245614,0.0,0.23076923076923078,9.462594179299408e-06
11,0.006746184500467122,0.0,0.3076923076923077,9.302007896300697e-06
12,0.0027630021444436594,0.0,0.3076923076923077,9.122207801708802e-06
13,0.001981311703429393,0.0,0.23076923076923078,8.923996926393306e-06
14,0.001264738697095816,0.0,0.3076923076923077,8.708260528239788e-06
15,0.0003663936679261919,0.0,0.3076923076923077,8.475962138373212e-06
16,0.00017135760247952487,0.0,0.23076923076923078,8.228139257794012e-06
