epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1565297273253756,0.0,0.4166666666666667,3.3333333333333333e-06
2,0.12714348094803946,0.0,0.4166666666666667,6.666666666666667e-06
3,0.10043176847310471,0.0,0.4166666666666667,1e-05
4,0.07927965891680547,0.0,0.4166666666666667,9.988834393115768e-06
5,0.06233093574909227,0.0,0.4166666666666667,9.955387440773902e-06
6,0.04810561223088631,0.0,0.4166666666666667,9.899808525182935e-06
7,0.036740532502465485,0.0,0.4166666666666667,9.822345875271884e-06
8,0.02797861510979211,0.0,0.4166666666666667,9.723345458039595e-06
9,0.021197335567973954,0.0,0.4166666666666667,9.603249433382145e-06
10,0.015533754494494392,0.0,0.3333333333333333,9.462594179299408e-06
11,0.011483130632768734,0.0,0.5,9.302007896300697e-06
12,0.008816903256242117,0.0,0.3333333333333333,9.122207801708802e-06
13,0.0059089071160331385,0.0,0.4166666666666667,8.923996926393306e-06
14,0.003443710901706254,0.0,0.4166666666666667,8.708260528239788e-06
15,0.002078883414847204,0.0,0.3333333333333333,8.475962138373212e-06
16,0.0016262942080779957,0.0,0.3333333333333333,8.228139257794012e-06
