epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17918055743541358,0.0,0.75,3.3333333333333333e-06
2,0.14155725182367945,0.0,0.75,6.666666666666667e-06
3,0.10292190905519814,0.0,0.75,1e-05
4,0.0735938045161091,0.0,0.75,9.988834393115768e-06
5,0.05140260210313465,0.0,0.9166666666666667,9.955387440773902e-06
6,0.03627673077028034,0.0,0.9166666666666667,9.899808525182935e-06
7,0.026522708695408237,0.0,0.9166666666666667,9.822345875271884e-06
8,0.020017535050942142,0.0,0.9166666666666667,9.723345458039595e-06
9,0.014645102623996176,0.0,0.9166666666666667,9.603249433382145e-06
10,0.012147295217354834,0.0,0.9166666666666667,9.462594179299408e-06
11,0.008829926895658608,0.0,0.9166666666666667,9.302007896300697e-06
12,0.006623577417863175,0.0,0.9166666666666667,9.122207801708802e-06
13,0.00494408734784712,0.0,0.9166666666666667,8.923996926393306e-06
14,0.0036407088259950812,0.0,0.9166666666666667,8.708260528239788e-06
15,0.0024128750007874704,0.0,0.9166666666666667,8.475962138373212e-06
16,0.0018139827472305973,0.0,0.9166666666666667,8.228139257794012e-06
17,0.0009073267353440589,0.0,0.9166666666666667,7.965898723646777e-06
18,0.0007781722572202989,0.0,0.9166666666666667,7.690411765816864e-06
19,0.0006916187021016533,0.0,0.9166666666666667,7.402908775933419e-06
20,0.0006550744966639371,0.0,0.9166666666666667,7.104673812141676e-06
21,0.0006099524779408897,0.0,0.9166666666666667,6.797038864187564e-06
22,0.0005795567368093818,0.0,0.9166666666666667,6.481377904428171e-06
