epoch,train_loss,val_loss,val_bal_acc,lr
1,0.1751419206460317,0.18188868463039398,0.5,0.0
2,0.182176041106383,0.20820238441228867,0.5,0.0006413526055732688
3,0.17425637195507684,0.20439712703227997,0.375,0.0020231049075626548
4,0.15930540983875593,0.29357677698135376,0.375,0.005
5,0.25340094044804573,0.5619707386940718,0.625,0.005
6,0.13446777003506818,0.2886931151151657,0.375,0.005
7,0.16123325377702713,0.4183172322809696,0.5,0.005
8,0.13430563422540823,0.30508922040462494,0.375,0.005
9,0.13853541513284048,0.29351064562797546,0.375,0.005
10,0.12830902387698492,0.5122029520571232,0.5,0.005
11,0.10251058576007684,0.4351878985762596,0.375,0.005
12,0.09389060984055202,0.530067466199398,0.375,0.0025
13,0.0883278138935566,0.6556176468729973,0.375,0.0025
14,0.07937785610556602,0.7245263010263443,0.375,0.0025
15,0.07679364737123251,0.9338722079992294,0.375,0.0025
16,0.06489874639858802,1.069743573665619,0.375,0.0025
