epoch,train_loss,val_loss,val_bal_acc,lr
1,0.21552046636740366,0.21006985753774643,0.5,0.0
2,0.20183272659778595,0.19881198927760124,0.5,0.0006413526055732688
3,0.16402032847205797,0.23536238074302673,0.375,0.0020231049075626548
4,0.15388065949082375,0.36925580352544785,0.375,0.005
5,0.11174432126184304,0.4746115282177925,0.375,0.005
6,0.10906849304835002,0.33588963747024536,0.5,0.005
7,0.11159872884551685,0.4062405154109001,0.375,0.005
8,0.09312294609844685,0.4267253801226616,0.375,0.005
9,0.08534316656490167,0.5756014809012413,0.375,0.005
10,0.10834308279057343,0.5564746260643005,0.375,0.005
11,0.105770961381495,0.4700285866856575,0.375,0.005
12,0.10846801474690437,0.5834761448204517,0.375,0.005
13,0.09027971078952153,0.46896903216838837,0.375,0.0025
14,0.09559247270226479,0.47122934460639954,0.375,0.0025
15,0.08079142371813457,0.584321990609169,0.375,0.0025
16,0.08465558616444468,0.6908376440405846,0.375,0.0025
