epoch,train_loss,val_loss,val_bal_acc,lr
1,0.17565286200907496,0.17501943930983543,0.5,0.0
2,0.17648070522894463,0.17447643044094244,0.5,0.0006413526055732688
3,0.17567438404593202,0.17407599464058876,0.5,0.0020231049075626548
4,0.17521172710176972,0.17378503208359083,0.5,0.005
5,0.1741662532505062,0.17401985079050064,0.5,0.005
6,0.175701424272524,0.17364448681473732,0.5,0.005
7,0.1727942863686217,0.17334209755063057,0.5,0.005
8,0.1769749482886659,0.17346653249114752,0.5,0.005
9,0.1791164313132564,0.17506577478100857,0.4861111111111111,0.005
10,0.17996483027107185,0.17399814849098524,0.5,0.005
11,0.17623724157197607,0.17386317253112793,0.4930555555555556,0.0025
12,0.17763051866657203,0.17345864636202654,0.4513888888888889,0.0025
13,0.17543217146562207,0.1735120378434658,0.5,0.0025
14,0.17393448503894937,0.1735169611250361,0.5,0.0025
15,0.17312384583055973,0.1734868666778008,0.5,0.0025
16,0.17438838185949457,0.17315289347122112,0.5,0.0025
