epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.1754598299849708,0.49408941947565543,0.4375,0.0002
2,0.17175126469360208,0.4875351123595506,0.375,0.0004
3,0.16394825167251084,0.5003511235955056,0.5,0.0006
4,0.15444733933457788,0.5136352996254682,0.4375,0.0008
5,0.14185131341218948,0.5528441011235955,0.5,0.001
6,0.1261308599474295,0.5644897003745318,0.625,0.0009995614150494292
7,0.11451356914245857,0.5768375468164794,0.5625,0.0009982464296247522
8,0.09968630182293226,0.5605102996254682,0.5,0.000996057350657239
9,0.08170441172595294,0.6082045880149813,0.5,0.0009929980185352525
10,0.06402471464759898,0.5754915730337078,0.5625,0.0009890738003669028
11,0.061924179594190616,0.603874063670412,0.5625,0.0009842915805643156
12,0.05899952148210327,0.6055126404494382,0.625,0.0009786597487660335
13,0.04964090845073169,0.5814021535580525,0.625,0.0009721881851187406
14,0.036726040660210374,0.5730337078651685,0.5,0.0009648882429441257
15,0.0340003819503593,0.6071512172284644,0.625,0.0009567727288213005
16,0.03342597692642572,0.5884831460674157,0.5625,0.0009478558801197064
17,0.02433111619661158,0.5719218164794008,0.625,0.0009381533400219318
18,0.018897227916585387,0.5438904494382023,0.5,0.0009276821300802534
19,0.020758649501246663,0.5617392322097379,0.5625,0.0009164606203550497
20,0.022988918052880832,0.5448852996254682,0.5,0.0009045084971874737
21,0.020276600899139664,0.5557116104868913,0.5625,0.0008918467286629199
22,0.01162139657568538,0.5455290262172284,0.5,0.0008784975278258782
23,0.015641305514365295,0.5428370786516854,0.5,0.0008644843137107057
24,0.010191332496140362,0.5365753745318352,0.5,0.0008498316702566827
25,0.013924129065653344,0.5396769662921348,0.5,0.0008345653031794292
26,0.010538349457454146,0.549683988764045,0.5625,0.0008187119948743449
27,0.011199299682081098,0.5465823970037453,0.5,0.0008022995574311875
28,0.011020725752218222,0.580933988764045,0.5625,0.000785356783842216
29,0.01101347546528076,0.5540730337078652,0.5,0.0007679133974894983
30,0.010583939852263287,0.5495084269662922,0.5625,0.00075
31,0.009667962878494401,0.5430126404494382,0.5,0.0007316480175599309
32,0.010648536280605872,0.5754915730337078,0.5625,0.0007128896457825364
33,0.00814761395922001,0.538623595505618,0.5,0.0006937577932260515
