epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.1049990308667092,0.4975606557377049,0.4090909090909091,0.0002
2,0.022770156978942014,0.4985967213114754,0.5,0.0004
3,0.027427988985819912,0.4849967213114754,0.5,0.0006
4,0.022288340902282232,0.5283540983606557,0.45454545454545453,0.0008
5,0.015197192289920886,0.4811737704918033,0.45454545454545453,0.001
6,0.0119938463064117,0.4995737704918033,0.45454545454545453,0.0009995614150494292
7,0.007489206843657533,0.5147540983606558,0.36363636363636365,0.0009982464296247522
8,0.013967131077992545,0.46219672131147543,0.5,0.000996057350657239
9,0.007911621787154911,0.4557901639344263,0.45454545454545453,0.0009929980185352525
10,0.009420911940148807,0.5795213114754099,0.36363636363636365,0.0009890738003669028
11,0.002530158205854829,0.4657704918032787,0.36363636363636365,0.0009842915805643156
12,0.0037469578613139654,0.5107606557377049,0.4090909090909091,0.0009786597487660335
13,0.0024886820079541338,0.4931672131147541,0.4090909090909091,0.0009721881851187406
14,0.015551303358434828,0.4539934426229508,0.5,0.0009648882429441257
15,0.004765875893661742,0.5057573770491803,0.36363636363636365,0.0009567727288213005
16,0.0032763304328562682,0.5403344262295082,0.4090909090909091,0.0009478558801197064
17,0.006364380054229083,0.46538360655737704,0.45454545454545453,0.0009381533400219318
18,0.004450768136360419,0.454,0.45454545454545453,0.0009276821300802534
19,0.0031559406573065693,0.5035344262295082,0.36363636363636365,0.0009164606203550497
20,0.0033813858663433536,0.590911475409836,0.36363636363636365,0.0009045084971874737
21,0.0007454400801119851,0.48715409836065576,0.36363636363636365,0.0008918467286629199
22,0.00011114608746180736,0.5089573770491803,0.4090909090909091,0.0008784975278258782
23,0.002722953025104283,0.7222295081967213,0.7727272727272727,0.0008644843137107057
24,0.002234610246643112,0.5299344262295081,0.36363636363636365,0.0008498316702566827
25,0.009249801875018636,0.6918426229508197,0.8181818181818181,0.0008345653031794292
26,0.001806538824568318,0.4857639344262295,0.36363636363636365,0.0008187119948743449
27,0.0018729978045038894,0.5437311475409836,0.36363636363636365,0.0008022995574311875
28,0.0010762560736463293,0.43858360655737705,0.4090909090909091,0.000785356783842216
29,0.00023133309174266632,0.4533704918032787,0.4090909090909091,0.0007679133974894983
30,0.004042085859792897,0.6319016393442622,0.4090909090909091,0.00075
31,0.005192581355933163,0.5069639344262296,0.45454545454545453,0.0007316480175599309
32,0.0014295794359757814,0.438,0.45454545454545453,0.0007128896457825364
33,0.003121808577573516,0.6974426229508197,0.7727272727272727,0.0006937577932260515
34,0.0012108011697634237,0.5965049180327868,0.36363636363636365,0.0006742860236609076
35,0.00032792665089105045,0.7218426229508197,0.8636363636363636,0.0006545084971874737
36,0.0014121265882111572,0.4585770491803279,0.4090909090909091,0.0006344599103076329
37,0.0008951627095264162,0.5037639344262296,0.45454545454545453,0.0006141754350553279
38,7.659403812836596e-05,0.5227475409836065,0.4090909090909091,0.0005936906572928624
39,0.0016764738518109967,0.5613311475409836,0.4090909090909091,0.0005730415142812059
40,0.0037930748470534495,0.4579737704918033,0.4090909090909091,0.0005522642316338268
41,0.00040488797090165144,0.4855540983606558,0.36363636363636365,0.0005313952597646568
42,0.0003553032514070967,0.46798032786885246,0.45454545454545453,0.0005104712099416785
43,0.0032847877340966953,0.48076065573770493,0.4090909090909091,0.0004895287900583215
44,0.0009868582980119044,0.4639737704918033,0.4090909090909091,0.0004686047402353433
45,0.0007207788420679338,0.5227409836065573,0.36363636363636365,0.00044773576836617336
46,0.000524395510839925,0.534327868852459,0.36363636363636365,0.00042695848571879425
47,0.00033144522020875806,0.5357377049180327,0.36363636363636365,0.0004063093427071376
48,0.0002410854518933113,0.49055737704918034,0.4090909090909091,0.0003858245649446721
49,0.0001391901928077138,0.5019475409836066,0.4090909090909091,0.00036554008969236717
50,4.8949120453614803e-05,0.45897049180327865,0.4090909090909091,0.00034549150281252633
51,0.0003549606834989277,0.4571737704918033,0.4090909090909091,0.0003257139763390925
52,3.1339244847969495e-05,0.5087475409836065,0.36363636363636365,0.0003062422067739485
53,1.8139453547219503e-05,0.5099475409836066,0.36363636363636365,0.00028711035421746366
54,4.1316474724378537e-05,0.48055737704918033,0.4090909090909091,0.00026835198244006924
55,8.503361608651009e-05,0.4749639344262295,0.4090909090909091,0.0002500000000000001
