epoch,train_loss,train_acc,val_loss,val_win_bal_acc,val_rec_bal_acc,lr
1,0.16318254685029387,0.6584,0.250566046411062,0.6492573821842115,0.5902777777777778,3.3333333333333333e-06
2,0.09390511402699094,0.8413,0.30021037600304495,0.7255147291732658,0.7638888888888888,6.666666666666667e-06
3,0.04480870247789426,0.9401,0.8179560021453653,0.7538820258332454,0.7708333333333333,1e-05
4,0.021794626183603984,0.9842,1.0085085903982327,0.726746559673389,0.7013888888888888,9.988834393115768e-06
5,0.012914157975571126,0.9932,1.376997034983811,0.7355699855699855,0.7708333333333333,9.955387440773902e-06
6,0.006721571018321134,0.9959,1.2962598264395433,0.7247175588639003,0.6458333333333333,9.899808525182935e-06
7,0.0017999449001224915,0.9991,1.902695763930064,0.7481364164290993,0.7708333333333333,9.822345875271884e-06
8,0.002308312286607029,0.9992,1.7274206826835037,0.7183331573575475,0.7708333333333333,9.723345458039595e-06
9,0.0028625319400491936,0.9992,1.4324339988130665,0.7228082215887095,0.6458333333333333,9.603249433382145e-06
10,0.0029331424539782948,0.9986,1.7091846231688597,0.7426776475556963,0.7708333333333333,9.462594179299408e-06
11,0.0006333434228575394,0.9995,1.7805611322630026,0.7395083236546651,0.7708333333333333,9.302007896300697e-06
12,0.00461755551979542,0.9986,1.508860164118279,0.72192834266005,0.7083333333333333,9.122207801708802e-06
13,0.0019799606679635593,0.9989,1.488601332671254,0.7504980114736213,0.7638888888888888,8.923996926393306e-06
14,0.002257691068826442,0.9988,1.8603429989934683,0.7377380072502024,0.7083333333333333,8.708260528239788e-06
15,2.1716740136094123e-07,1.0,1.885054811307164,0.7590891493330518,0.7708333333333333,8.475962138373212e-06
16,1.2287237572704814e-07,1.0,1.8943130800020924,0.7545947277654594,0.7708333333333333,8.228139257794012e-06
17,1.0599147723602606e-07,1.0,1.902420641773727,0.7525745257452574,0.7708333333333333,7.965898723646777e-06
18,9.290952400593693e-08,1.0,1.9236001934862799,0.7506933445957835,0.7708333333333333,7.690411765816864e-06
19,8.234596625091338e-08,1.0,1.933287379842769,0.7538626684968148,0.7708333333333333,7.402908775933419e-06
20,7.459383485256629e-08,1.0,1.9426826468407963,0.7525745257452574,0.7708333333333333,7.104673812141676e-06
21,6.775431895875364e-08,1.0,1.9538723780877068,0.7556048287755606,0.7708333333333333,6.797038864187564e-06
22,6.123219280336383e-08,1.0,1.9584398029087078,0.7554658079048323,0.7708333333333333,6.481377904428171e-06
23,5.640536407178423e-08,1.0,1.9701793144072912,0.7564759089149333,0.7708333333333333,6.1591007513376425e-06
24,5.0399604062816977e-08,1.0,1.9873080774171195,0.7518424664766128,0.7708333333333333,5.831646772915651e-06
25,4.7748074972508135e-08,1.0,1.9846934627490924,0.7548727695069158,0.7708333333333333,5.500478458120493e-06
26,4.426703759962381e-08,1.0,1.987514669777635,0.7568929715271179,0.7708333333333333,5.1670748850383734e-06
27,4.146621902255932e-08,1.0,2.001511999302312,0.7566149297856615,0.7708333333333333,4.832925114961629e-06
28,3.933991311343677e-08,1.0,2.0175028371638937,0.7538626684968148,0.7708333333333333,4.499521541879508e-06
29,3.7068763981428475e-08,1.0,2.0286586809964,0.7556048287755606,0.7708333333333333,4.1683532270843505e-06
30,3.489548367357615e-08,1.0,2.015123155475201,0.7535846267553585,0.7708333333333333,3.840899248662358e-06
31,3.2639141184658953e-08,1.0,2.0354107097719156,0.7554658079048323,0.7708333333333333,3.518622095571831e-06
32,3.0769186677181125e-08,1.0,2.0399050113186217,0.7537236476260867,0.7708333333333333,3.202961135812437e-06
