epoch,train_loss,val_win_bal_acc,val_bal_acc,lr
1,0.274034148245527,0.5,0.5,9.999999999999999e-05
2,0.17506768567520276,0.5322033898305085,0.5,0.00019999999999999998
3,0.13563536649994684,0.5663536417773706,0.65,0.0003
4,0.08270980047377927,0.4780577187356848,0.45,0.00029992133535682725
5,0.05741699890108311,0.3978240952817224,0.45,0.0002996854239356567
6,0.0455124146245115,0.4514200641319286,0.45,0.0002992925131749921
7,0.038960832037707,0.395716903344022,0.45,0.00029874301518396376
8,0.034341315544150465,0.37707283554741183,0.3333333333333333,0.00029803750631008356
9,0.03083329697136838,0.33078332569857993,0.2833333333333333,0.0002971767265347358
10,0.02632560863531309,0.3550847457627119,0.25,0.0002961615786970389
11,0.025787751602030385,0.34095281722400367,0.2833333333333333,0.0002949931275468917
12,0.01953836665464952,0.3403114979386166,0.3333333333333333,0.00029367259862819804
13,0.017024303531213012,0.36142922583600545,0.25,0.00029220137699344055
14,0.017159642073621445,0.3519010535959689,0.25,0.0002905810057509515
15,0.01611042708682149,0.3419147961520843,0.25,0.0002888131844464056
16,0.013864858602600397,0.3474118185982593,0.25,0.000286899767280231
17,0.015545604411926704,0.3550389372423271,0.25,0.00028484276116280926
18,0.015390321055640963,0.3346312414109024,0.25,0.00028264432360950353
19,0.01134047676891125,0.35084745762711866,0.25,0.00028030676047772265
20,0.011114193545469326,0.35538250114521297,0.35,0.0002778325235483954
21,0.011484615550425162,0.37340815391662846,0.3,0.00027522420795439065
22,0.012223337148480984,0.39370132844709116,0.3,0.0002724845494585816
23,0.010704465722781139,0.3903114979386166,0.3,0.0002696164215844081
